Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
My Name Is Lucy Barton,Fiction,727bf2b86b19ad88,"A new book by Pulitzer Prize winner Elizabeth Strout is cause for celebration. Her bestselling novels, including Olive Kitteridge and The Burgess Boys,have illuminated our most tender relationships. Now, in My Name Is Lucy Barton, this extraordinary writer shows how a simple hospital visit becomes a portal to the most tender relationship of all—the one between mother and d A new book by Pulitzer Prize winner Elizabeth Strout is cause for celebration. Her bestselling novels, including Olive Kitteridge and The Burgess Boys, have illuminated our most tender relationships. Now, in My Name Is Lucy Barton, this extraordinary writer shows how a simple hospital visit becomes a portal to the most tender relationship of all—the one between mother and daughter.   Lucy Barton is recovering slowly from what should have been a simple operation. Her mother, to whom she hasn’t spoken for many years, comes to see her. Gentle gossip about people from Lucy’s childhood in Amgash, Illinois, seems to reconnect them, but just below the surface lie the tension and longing that have informed every aspect of Lucy’s life: her escape from her troubled family, her desire to become a writer, her marriage, her love for her two daughters. Knitting this powerful narrative together is the brilliant storytelling voice of Lucy herself: keenly observant, deeply human, and truly unforgettable. ...more",1,Books,£41.56,£41.56,£0.00,In stock (14 available),0,https://books.toscrape.com/media/cache/28/db/28db43984c765a1d02fd3495f5c52eb6.jpg,https://books.toscrape.com/catalogue/my-name-is-lucy-barton_720/index.html
My Mrs. Brown,Fiction,cc82685d9f49bc2c,"From William Norwich, the well-known fashion writer and editor, an unforgettable novel about a woman with a secret who travels to New York City on a determined quest to buy a special dress that represents everything she wants to say about that secret…and herself.Sometimes a dress isn’t just a dress.Emilia Brown is a woman of a certain age. She has spent a frugal, useful, a From William Norwich, the well-known fashion writer and editor, an unforgettable novel about a woman with a secret who travels to New York City on a determined quest to buy a special dress that represents everything she wants to say about that secret…and herself.Sometimes a dress isn’t just a dress.Emilia Brown is a woman of a certain age. She has spent a frugal, useful, and wholly restrained life in Ashville, a small town in Rhode Island. Overlooked especially by the industries of fashion and media, Mrs. Brown is one of today’s silent generations of women whose quiet no-frills existences would make them seem invisible. She is a genteel woman who has known her share of personal sorrows and quietly carried on, who makes a modest living cleaning and running errands at the local beauty parlor, who delights in evening chats with her much younger neighbor, twenty-three-year-old Alice Danvers.When the grand dame of Ashville passes away, Mrs. Brown is called upon to inventory her estate and comes across a dress that changes everything. This isn’t a Cinderella confection; it’s a simple yet exquisitely tailored Oscar de la Renta sheath and jacket—a suit that Mrs. Brown realizes, with startling clarity, will say everything she has ever wished to convey. She must have it. And so Mrs. Brown begins her odyssey to purchase the dress. For not only is the owning of the Oscar de la Renta a must, the intimidating trip to purchase it on Madison Avenue is essential as well. If the dress is to give Mrs. Brown a voice, then she must prepare by making the daunting journey—both to the emerald city and within herself.Timeless, poignant, and appealing, My Mrs. Brown is a novel for every mother in the world, every woman who ever wanted the perfect dress, and every child who wanted to give it to her. ...more",3,Books,£24.48,£24.48,£0.00,In stock (14 available),0,https://books.toscrape.com/media/cache/2d/a3/2da3464fa2010bebedfba9eca77e42be.jpg,https://books.toscrape.com/catalogue/my-mrs-brown_719/index.html
My Kind of Crazy,Young Adult,137b0b2775701e11,"Despite the best of intentions, seventeen-year old, wisecracking Hank Kirby can’t quite seem to catch a break. It’s not that he means to screw things up all the time, it just happens. A lot. Case in point: his attempt to ask out the girl he likes literally goes up in flames when he spells “Prom” in sparklers on her lawn…and nearly burns down her house. As if that wasn’t ba Despite the best of intentions, seventeen-year old, wisecracking Hank Kirby can’t quite seem to catch a break. It’s not that he means to screw things up all the time, it just happens. A lot. Case in point: his attempt to ask out the girl he likes literally goes up in flames when he spells “Prom” in sparklers on her lawn…and nearly burns down her house. As if that wasn’t bad enough, Peyton Breedlove, a brooding loner and budding pyromaniac, witnesses the whole thing. Much to Hank’s dismay, Peyton takes an interest in him—and his “work.” The two are thrust into an unusual friendship, but their boundaries are tested when Hank learns that Peyton is hiding some dark secrets, secrets that may change everything he thought he knew about Peyton. ...more",1,Books,£40.36,£40.36,£0.00,In stock (14 available),0,https://books.toscrape.com/media/cache/2b/38/2b38dc9b90299a9755fb15bed3293342.jpg,https://books.toscrape.com/catalogue/my-kind-of-crazy_718/index.html
Mr. Mercedes (Bill Hodges Trilogy #1),Fiction,caa2e5b3fb1b2d4c,"In the frigid pre-dawn hours, in a distressed Midwestern city, hundreds of desperate unemployed folks are lined up for a spot at a job fair. Without warning, a lone driver plows through the crowd in a stolen Mercedes, running over the innocent, backing up, and charging again. Eight people are killed; fifteen are wounded. The killer escapes.In another part of town, months l In the frigid pre-dawn hours, in a distressed Midwestern city, hundreds of desperate unemployed folks are lined up for a spot at a job fair. Without warning, a lone driver plows through the crowd in a stolen Mercedes, running over the innocent, backing up, and charging again. Eight people are killed; fifteen are wounded. The killer escapes.In another part of town, months later, a retired cop named Bill Hodges is still haunted by the unsolved crime. When he gets a crazed letter from someone who self-identifies as the ""perk"" and threatens an even more diabolical attack, Hodges wakes up from his depressed and vacant retirement, hell-bent on preventing another tragedy.Brady Hartfield lives with his alcoholic mother in the house where he was born. He loved the feel of death under the wheels of the Mercedes, and he wants that rush again.Only Bill Hodges, with a couple of highly unlikely allies, can apprehend the killer before he strikes again. And they have no time to lose, because Brady’s next mission, if it succeeds, will kill or maim thousands.Mr. Mercedes is a war between good and evil, from the master of suspense whose insight into the mind of this obsessed, insane killer is chilling and unforgettable. ...more",1,Books,£28.90,£28.90,£0.00,In stock (14 available),0,https://books.toscrape.com/media/cache/65/7f/657f9a3b7c0579c7fa499dddddd59422.jpg,https://books.toscrape.com/catalogue/mr-mercedes-bill-hodges-trilogy-1_717/index.html
More Than Music (Chasing the Dream #1),Add a comment,47d47155e89c8be7,"Classical musician Maddie Taylor secretly dreams of a louder life, but geeky girls like her don't get to be rock stars. That is, until tattooed singer Jared Cross catches her playing guitar and invites her to join his band on The Sound, a reality TV show competition.Once on the show, Maddie discovers there's more to Jared than his flirty smile and bad boy reputation. With Classical musician Maddie Taylor secretly dreams of a louder life, but geeky girls like her don't get to be rock stars. That is, until tattooed singer Jared Cross catches her playing guitar and invites her to join his band on The Sound, a reality TV show competition.Once on the show, Maddie discovers there's more to Jared than his flirty smile and bad boy reputation. With each performance their attraction becomes impossible to ignore, but when the show pressures them to stay single, they're forced to keep their relationship secret.As the competition heats up, Jared will do whatever it takes for his band to win, and Maddie must decide if following her dream is worth losing her heart. ...more",2,Books,£37.61,£37.61,£0.00,In stock (14 available),0,https://books.toscrape.com/media/cache/e7/00/e7000cd6975d8932b9178de9386b944d.jpg,https://books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html
Made to Stick: Why Some Ideas Survive and Others Die,Business,b96fc7a0ea7d4b45,"Mark Twain once observed, “A lie can get halfway around the world before the truth can even get its boots on.” His observation rings true: Urban legends, conspiracy theories, and bogus public-health scares circulate effortlessly. Meanwhile, people with important ideas–business people, teachers, politicians, journalists, and others–struggle to make their ideas “stick.” Why Mark Twain once observed, “A lie can get halfway around the world before the truth can even get its boots on.” His observation rings true: Urban legends, conspiracy theories, and bogus public-health scares circulate effortlessly. Meanwhile, people with important ideas–business people, teachers, politicians, journalists, and others–struggle to make their ideas “stick.” Why do some ideas thrive while others die? And how do we improve the chances of worthy ideas? In Made to Stick, accomplished educators and idea collectors Chip and Dan Heath tackle head-on these vexing questions. Inside, the brothers Heath reveal the anatomy of ideas that stick and explain ways to make ideas stickier, such as applying the “human scale principle,” using the “Velcro Theory of Memory,” and creating “curiosity gaps.”In this indispensable guide, we discover that sticky messages of all kinds–from the infamous “kidney theft ring” hoax to a coach’s lessons on sportsmanship to a vision for a new product at Sony–draw their power from the same six traits.Made to Stick is a book that will transform the way you communicate ideas. It’s a fast-paced tour of success stories (and failures)–the Nobel Prize-winning scientist who drank a glass of bacteria to prove a point about stomach ulcers; the charities who make use of “the Mother Teresa Effect”; the elementary-school teacher whose simulation actually prevented racial prejudice. Provocative, eye-opening, and often surprisingly funny, Made to Stick shows us the vital principles of winning ideas–and tells us how we can apply these rules to making our own messages stick. ...more",5,Books,£38.85,£38.85,£0.00,In stock (14 available),0,https://books.toscrape.com/media/cache/1e/3e/1e3e1572e17ade03b21c44617fbc4d68.jpg,https://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html
Luis Paints the World,Childrens,5b43cae640f2338a,"Luis wishes Nico wasn't leaving for the Army. To show Nico he doesn't need to go, Luis begins a mural on the alleyway wall. Their house, the river, the Parque de las Ardillas—it's the world, all right there. Won't Nico miss Mami's sweet flan? What about their baseball games in the street? But as Luis awaits his brother's return from duty, his own world expands as well, thr Luis wishes Nico wasn't leaving for the Army. To show Nico he doesn't need to go, Luis begins a mural on the alleyway wall. Their house, the river, the Parque de las Ardillas—it's the world, all right there. Won't Nico miss Mami's sweet flan? What about their baseball games in the street? But as Luis awaits his brother's return from duty, his own world expands as well, through swooping paint and the help of their bustling Dominican neighborhood. ...more",3,Books,£53.95,£53.95,£0.00,In stock (14 available),0,https://books.toscrape.com/media/cache/34/1e/341e9af2106811a4ca8e56ce92762580.jpg,https://books.toscrape.com/catalogue/luis-paints-the-world_714/index.html
Luckiest Girl Alive,Default,d512871626a5e588,"HER PERFECT LIFE IS A PERFECT LIE.As a teenager at the prestigious Bradley School, Ani FaNelli endured a shocking, public humiliation that left her desperate to reinvent herself. Now, with a glamorous job, expensive wardrobe, and handsome blue blood fiancé, she’s this close to living the perfect life she’s worked so hard to achieve.But Ani has a secret.There’s something el HER PERFECT LIFE IS A PERFECT LIE.As a teenager at the prestigious Bradley School, Ani FaNelli endured a shocking, public humiliation that left her desperate to reinvent herself. Now, with a glamorous job, expensive wardrobe, and handsome blue blood fiancé, she’s this close to living the perfect life she’s worked so hard to achieve.But Ani has a secret.There’s something else buried in her past that still haunts her, something private and painful that threatens to bubble to the surface and destroy everything.With a singular voice and twists you won’t see coming, Luckiest Girl Alive explores the unbearable pressure that so many women feel to “have it all” and introduces a heroine whose sharp edges and cutthroat ambition have been protecting a scandalous truth, and a heart that's bigger than it first appears.The question remains: will breaking her silence destroy all that she has worked for—or, will it at long last, set Ani free? ...more",3,Books,£49.83,£49.83,£0.00,In stock (14 available),0,https://books.toscrape.com/media/cache/2d/61/2d6124f9d5328469e7ce5e4c04326ca5.jpg,https://books.toscrape.com/catalogue/luckiest-girl-alive_713/index.html
Lowriders to the Center of the Earth (Lowriders in Space #2),Sequential Art,a10c7515834240f3,"The lovable trio from the acclaimed Lowriders in Space are back! Lupe Impala, Elirio Malaria, and El Chavo Octopus are living their dream at last. They're the proud owners of their very own garage. But when their beloved cat Genie goes missing, they need to do everything they can to find him. Little do they know the trail will lead them to the realm of Mictlantecuhtli, the The lovable trio from the acclaimed Lowriders in Space are back! Lupe Impala, Elirio Malaria, and El Chavo Octopus are living their dream at last. They're the proud owners of their very own garage. But when their beloved cat Genie goes missing, they need to do everything they can to find him. Little do they know the trail will lead them to the realm of Mictlantecuhtli, the Aztec god of the Underworld, who is keeping Genie prisoner! With cool Spanish phrases on every page, a glossary of terms, and an action-packed plot that sneaks in science as well as Aztec lore, Lowriders to the Center of the Earth is a linguistic and visual delight. ¡Que suave! ...more",2,Books,£51.51,£51.51,£0.00,In stock (14 available),0,https://books.toscrape.com/media/cache/30/d0/30d033fe3d7be21522498ce2b30d58d6.jpg,https://books.toscrape.com/catalogue/lowriders-to-the-center-of-the-earth-lowriders-in-space-2_712/index.html
Love Is a Mix Tape (Music #1),Music,adb5f51c2e2ab13f,"In this stunning memoir, Rob Sheffield, a veteran rock and pop culture critic and staff writer for Rolling Stone magazine, tells the story of his musical coming of age, and how rock music, the first love of his life, led him to his second, a girl named Renee. Rob and Renee's life together - they wed after graduate school, both became music journalists, and were married onl In this stunning memoir, Rob Sheffield, a veteran rock and pop culture critic and staff writer for Rolling Stone magazine, tells the story of his musical coming of age, and how rock music, the first love of his life, led him to his second, a girl named Renee. Rob and Renee's life together - they wed after graduate school, both became music journalists, and were married only five years when Renee died suddenly on Mother's Day, 1997 - is shared through the window of the mix tapes they obsessively compiled. There are mixes to court each other, mixes for road trips, mixes for doing the dishes, mixes for sleeping - and, eventually, mixes to mourn Rob's greatest loss. The tunes were among the great musical output of the early 1990s - Pearl Jam, Nirvana, Pavement, Yo La Tengo, REM, Weezer - as well as classics by The Rolling Stones, The Beatles, Aretha Franklin and more. Mixing the skilful, tragic punch of Dave Eggers and the romantic honesty of Nick Hornby, LOVE IS A MIX TAPE is a story of lost love and the kick-you-in-the-gut energy of great pop music. ...more",1,Books,£18.03,£18.03,£0.00,In stock (14 available),0,https://books.toscrape.com/media/cache/b2/43/b2430e3958014d962042a14a912151ac.jpg,https://books.toscrape.com/catalogue/love-is-a-mix-tape-music-1_711/index.html
