Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
Roller Girl,Sequential Art,aeb51dfbe8aeec59,"For fans of Raina Telgemeier’s Smile, a heartwarming graphic novel about friendship and surviving junior high through the power of roller derby. Twelve-year-old Astrid has always done everything with her best friend Nicole. So when Astrid signs up for roller derby camp, she assumes Nicole will too. But Nicole signs up for dance camp with a new friend instead, and so begins For fans of Raina Telgemeier’s Smile, a heartwarming graphic novel about friendship and surviving junior high through the power of roller derby. Twelve-year-old Astrid has always done everything with her best friend Nicole. So when Astrid signs up for roller derby camp, she assumes Nicole will too. But Nicole signs up for dance camp with a new friend instead, and so begins the toughest summer of Astrid's life. There are bumps and bruises as Astrid learns who she is without Nicole...and what it takes to be a strong, tough roller girl. ...more",5,Books,£14.10,£14.10,£0.00,In stock (8 available),0,https://books.toscrape.com/media/cache/cf/cf/cfcfb88039ddab7d4ae399246529e401.jpg,https://books.toscrape.com/catalogue/roller-girl_540/index.html
Rising Strong,Nonfiction,52fc458ffc756faf,"The physics of vulnerability is simple: If we are brave enough often enough, we will fall. The author of the #1 New York Times bestsellers Daring Greatly and The Gifts of Imperfection tells us what it takes to get back up, and how owning our stories of disappointment, failure, and heartbreak gives us the power to write a daring new ending. Struggle, Brené Brown writes, can The physics of vulnerability is simple: If we are brave enough often enough, we will fall. The author of the #1 New York Times bestsellers Daring Greatly and The Gifts of Imperfection tells us what it takes to get back up, and how owning our stories of disappointment, failure, and heartbreak gives us the power to write a daring new ending. Struggle, Brené Brown writes, can be our greatest call to courage, and rising strong our clearest path to deeper meaning, wisdom, and hope. ...more",3,Books,£21.82,£21.82,£0.00,In stock (8 available),0,https://books.toscrape.com/media/cache/de/5c/de5c4ea75d455748861ce2bc844fb198.jpg,https://books.toscrape.com/catalogue/rising-strong_539/index.html
Proofs of God: Classical Arguments from Tertullian to Barth,Philosophy,d56d0710668bb39c,"Leading theologian Matthew Levering presents a thoroughgoing critical survey of the proofs of God's existence for readers interested in traditional Christian responses to the problem of atheism. Beginning with Tertullian and ending with Karl Barth, Levering covers twenty-one theologians and philosophers from the early church to the modern period, examining how they answere Leading theologian Matthew Levering presents a thoroughgoing critical survey of the proofs of God's existence for readers interested in traditional Christian responses to the problem of atheism. Beginning with Tertullian and ending with Karl Barth, Levering covers twenty-one theologians and philosophers from the early church to the modern period, examining how they answered the critics of their day. He also shows the relevance of the classical arguments to contemporary debates and challenges to Christianity. In addition to students, this book will appeal to readers of apologetics. ...more",1,Books,£54.21,£54.21,£0.00,In stock (8 available),0,https://books.toscrape.com/media/cache/f6/cb/f6cb2300a1235a344f1c11b2be9a605d.jpg,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html
Please Kill Me: The Uncensored Oral History of Punk,Music,4a823d80aa30dbb0,"A Time Out and Daily News Top Ten Book of the Year upon its initial release, Please Kill Me is the first oral history of the most nihilist of all pop movements. Iggy Pop, Danny Fields, Dee Dee and Joey Ramone, Malcom McLaren, Jim Carroll, and scores of other famous and infamous punk figures lend their voices to this definitive account of that outrageous, explosive era. Fro A Time Out and Daily News Top Ten Book of the Year upon its initial release, Please Kill Me is the first oral history of the most nihilist of all pop movements. Iggy Pop, Danny Fields, Dee Dee and Joey Ramone, Malcom McLaren, Jim Carroll, and scores of other famous and infamous punk figures lend their voices to this definitive account of that outrageous, explosive era. From its origins in the twilight years of Andy Warhol’s New York reign to its last gasps as eighties corporate rock, the phenomenon known as punk is scrutinized, eulogized, and idealized by the people who were there and who made it happen. ...more",4,Books,£31.19,£31.19,£0.00,In stock (8 available),0,https://books.toscrape.com/media/cache/8e/bb/8ebbba84c204b011527a8f4bd082b03f.jpg,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html
Out of Print: City Lights Spotlight No. 14,Poetry,c0fc0cd215ee1724,"The third full-length collectionby Julien Poirier, Out of Print is a truly bicoastal volume, reflecting the poet's years in New York as well as his return to his Bay Area roots. Consider it a meetinghouse between late New York School and contemporary California surrealism, a series of quips intercepted from America's underground poetry telegraph, or an absurdist mirror hel The third full-length collection by Julien Poirier, Out of Print is a truly bicoastal volume, reflecting the poet's years in New York as well as his return to his Bay Area roots. Consider it a meetinghouse between late New York School and contemporary California surrealism, a series of quips intercepted from America's underground poetry telegraph, or an absurdist mirror held up to consumerist culture.""Welcome Julien Poirier! What a distinct inspired voice. His work is abundant in surprise. His musical,often bonkers play of language is, for me, a source of delight & revelation.""—David Meltzer""Julien Poirier’s poems calibrate the vernacular in a sublime mathematics of commonalities. The effect is that of feelings on the run, enunciated clearly. In a sudden down-draught—'You’re wind, you melt on my tongue'—he’ll take the contemporary love poem into new stretches of believability while knowingly calling to account the failings that, whether perennial or merely topical, hem round ourselves to disastrous effect. For, no mistake, Out of Print means business: a forceful wake-up call, allowing as how for this old world the time for meaningful action may well have run out and we’ve joined the fabled damned, lost but for such eloquence, affection, and mad, mad laughter in Hell’s despite.""—Bill Berkson""Out of Print’s unexpectedly a love poem, its humor sharpening into dissonant pleasure. And what a pleasure! Julien Poirier’s weirdly direct and directly weird poems notice what an event is, whether it’s four square monks in a Coupe de Ville or becoming the Invisible Hand, and render that event into a sensual and searching landscape. You are really there, no where, but there, in poetry as a means to think differently, and maybe, absurdly, hope.""—Karen WeiserJulien Poirier is the co-founder of Ugly Duckling Presse. He has taught poetry in New York City and San Francisco public schools and at San Quentin State Prison. Previous books include Way Too West (2015) and El Golpe Chileño (2010). ...more",5,Books,£53.64,£53.64,£0.00,In stock (8 available),0,https://books.toscrape.com/media/cache/4c/5a/4c5a559bc2edb79e5d48af4dbc813eb2.jpg,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html
My Life Next Door (My Life Next Door ),Young Adult,9a7291b89bd5445c,"""One thing my mother never knew, and would disapprove of most of all, was that I watched the Garretts. All the time.""The Garretts are everything the Reeds are not. Loud, messy, affectionate. And every day from her rooftop perch, Samantha Reed wishes she was one of them . . . until one summer evening, Jase Garrett climbs up next to her and changes everything.As the two fall ""One thing my mother never knew, and would disapprove of most of all, was that I watched the Garretts. All the time.""The Garretts are everything the Reeds are not. Loud, messy, affectionate. And every day from her rooftop perch, Samantha Reed wishes she was one of them . . . until one summer evening, Jase Garrett climbs up next to her and changes everything.As the two fall fiercely for each other, stumbling through the awkwardness and awesomeness of first love, Jase's family embraces Samantha - even as she keeps him a secret from her own. Then something unthinkable happens, and the bottom drops out of Samantha's world. She's suddenly faced with an impossible decision. Which perfect family will save her? Or is it time she saved herself?A transporting debut about family, friendship, first romance, and how to be true to one person you love without betraying another. ...more",5,Books,£36.39,£36.39,£0.00,In stock (8 available),0,https://books.toscrape.com/media/cache/1a/2c/1a2c80cc391bc1422013e31682c5f649.jpg,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html
Miller's Valley,Fiction,bff270fe9c86a5a9,"Filled with insights that are hallmarks of Anna Quindlen’s bestsellers, this extraordinary novel is about a woman coming of age, as she unearths secrets about her family and her town, and surprising truths about herself.For generations the Millers have lived in Miller’s Valley. Mimi Miller tells about her life with intimacy and honesty. As Mimi eavesdrops on her parents an Filled with insights that are hallmarks of Anna Quindlen’s bestsellers, this extraordinary novel is about a woman coming of age, as she unearths secrets about her family and her town, and surprising truths about herself.For generations the Millers have lived in Miller’s Valley. Mimi Miller tells about her life with intimacy and honesty. As Mimi eavesdrops on her parents and quietly observes the people around her, she discovers more and more about the toxicity of family secrets, the dangers of gossip, the flaws of marriage, the inequalities of friendship and the risks of passion, loyalty, and love. Home, as Mimi begins to realize, can be “a place where it’s just as easy to feel lost as it is to feel content.” Miller’s Valley is a masterly study of family, memory, loss, and, ultimately, discovery, of finding true identity and a new vision of home. As Mimi says, “No one ever leaves the town where they grew up, even if they go.” Miller’s Valley reminds us that the place where you grew up can disappear, and the people in it too, but all will live on in your heart forever. ...more",2,Books,£58.54,£58.54,£0.00,In stock (8 available),0,https://books.toscrape.com/media/cache/a8/b9/a8b940d9bf27d6aedad73f0230c14f56.jpg,https://books.toscrape.com/catalogue/millers-valley_534/index.html
Man's Search for Meaning,Nonfiction,4729afff3bea0f0a,"Psychiatrist Viktor Frankl's memoir has riveted generations of readers with its descriptions of life in Nazi death camps and its lessons for spiritual survival. Between 1942 and 1945, Frankl labored in four different camps, including Auschwitz, while his parents, brother, and pregnant wife perished. Based on his own experience and the experiences of others he treated later Psychiatrist Viktor Frankl's memoir has riveted generations of readers with its descriptions of life in Nazi death camps and its lessons for spiritual survival. Between 1942 and 1945, Frankl labored in four different camps, including Auschwitz, while his parents, brother, and pregnant wife perished. Based on his own experience and the experiences of others he treated later in his practice, Frankl argues that we cannot avoid suffering, but we can choose how to cope with it, find meaning in it, and move forward with renewed purpose. Frankl's theory--known as logotherapy, from the Greek word logos (""meaning"")--holds that our primary drive in life is not pleasure, as Freud maintained, but the discovery and pursuit of what we personally find meaningful.At the time of Frankl's death in 1997, Man's Search for Meaning had sold more than 10 million copies in twenty-four languages. A 1991 reader survey for the Library of Congress that asked readers to name a ""book that made a difference in your life"" found Man's Search for Meaning among the ten most influential books in America. ...more",3,Books,£29.48,£29.48,£0.00,In stock (8 available),0,https://books.toscrape.com/media/cache/97/da/97dac3668fcca2cf5af4e1bb971af546.jpg,https://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html
"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",Nonfiction,4d3a4c7b442a9a4e,"Tyler and I inch toward the Green Room, in line with blow-dried TV anchors and stuffy columnists. He’s practicing his handshake and hello: “It’s a pleasure to meet you, Mr. President. It’s a pleasure to meet you, Mr. President. It’s a pleasure to meet you, Mr. President.” When the couple in front of us steps forward for their picture, my teenager with sky-blue eyes and a s Tyler and I inch toward the Green Room, in line with blow-dried TV anchors and stuffy columnists. He’s practicing his handshake and hello: “It’s a pleasure to meet you, Mr. President. It’s a pleasure to meet you, Mr. President. It’s a pleasure to meet you, Mr. President.” When the couple in front of us steps forward for their picture, my teenager with sky-blue eyes and a soft heart looks up at me and says, “I hope I don’t let you down, Dad.” What kind of father raises a son to worry about embarrassing his dad? I want to tell Tyler not to worry, that he’d never let me down. That there’s nothing wrong with being different. That I actually am proud of what makes him special. But we are next in line to meet the president of the United States in a room filled with fellow strivers, and all I can think about is the real possibility that Tyler might embarrass himself. Or, God forbid, me.LOVE THAT BOY is a uniquely personal story about the causes and costs of outsized parental expectations. What we want for our children—popularity, normalcy, achievement, genius—and what they truly need—grit, empathy, character—are explored by National Journal’s Ron Fournier, who weaves his extraordinary journey to acceptance around the latest research on childhood development and stories of other loving-but-struggling parents. ...more",2,Books,£25.06,£25.06,£0.00,In stock (8 available),0,https://books.toscrape.com/media/cache/00/6e/006e242a10f2e27b71edfd1ca8020318.jpg,https://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html
Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,Nonfiction,044534b0b28b4e87,"Each of us has but one life to live on this earth. What we do with it is our choice. Are we drifting through it as spectators, reacting to our circumstances when necessary and wondering just how we got to this point anyway? Or are we directing it, maximizing the joy and potential of every day, living with a purpose or mission in mind? Too many of us are doing the former--a Each of us has but one life to live on this earth. What we do with it is our choice. Are we drifting through it as spectators, reacting to our circumstances when necessary and wondering just how we got to this point anyway? Or are we directing it, maximizing the joy and potential of every day, living with a purpose or mission in mind? Too many of us are doing the former--and our lives are slipping away one day at a time. But what if we treated life like the gift that it is? What if we lived each day as though it were part of a bigger picture, a ""plan""? That's what ""New York Times ""bestselling author Michael Hyatt and executive coach Daniel Harkavy show us how to do: to design a life with the end in mind, determining in advance the outcomes we desire and path to get there. In this step-by-step guide, they share proven principles that help readers create a simple but effective life plan so that they can get from where they are now to where they really want to be--in every area of life. ...more",3,Books,£12.55,£12.55,£0.00,In stock (8 available),0,https://books.toscrape.com/media/cache/06/bf/06bf33339562e138906eef6793ef53cd.jpg,https://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html
