Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
The Story of Art,Art,9147c5251cc99eb1,"This text is the 16th revised and updated edition of this introduction to art, from the earliest cave paintings to experimental art. Eight new artists from the modern period have been introduced. They are: Corot, Kollwitz, Nolde, de Chirico, Brancussi, Magritte, Nicolson and Morandi. A sequence of new endings have been added, and the captions are now fuller, including the This text is the 16th revised and updated edition of this introduction to art, from the earliest cave paintings to experimental art. Eight new artists from the modern period have been introduced. They are: Corot, Kollwitz, Nolde, de Chirico, Brancussi, Magritte, Nicolson and Morandi. A sequence of new endings have been added, and the captions are now fuller, including the medium and dimension of the works illustrated. Six fold-outs present selected large-scale works. They are: Van Eyck's Ghent Altarpiece, Leonardo's Last Supper, Botticelli's Birth of Venus, Jackson Pollock's One (Number 31, 1950), Van der Weyden's Descent from the Cross and Michelangelo's Sistine Chapel ceiling. ...more",4,Books,£41.14,£41.14,£0.00,In stock (7 available),0,https://books.toscrape.com/media/cache/7a/e9/7ae92da23efc2f0f4633f9d2cde370f3.jpg,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html
The Origin of Species,Science,0345872b14f9e774,"The publication of Darwin’s The Origin of Species in 1859 marked a dramatic turning point in scientific thought. The volume had taken Darwin more than twenty years to publish, in part because he envisioned the storm of controversy it was certain to unleash. Indeed, selling out its first edition on its first day, The Origin of Species revolutionized science, philosophy, and The publication of Darwin’s The Origin of Species in 1859 marked a dramatic turning point in scientific thought. The volume had taken Darwin more than twenty years to publish, in part because he envisioned the storm of controversy it was certain to unleash. Indeed, selling out its first edition on its first day, The Origin of Species revolutionized science, philosophy, and theology.Darwin’s reasoned, documented arguments carefully advance his theory of natural selection and his assertion that species were not created all at once by a divine hand but started with a few simple forms that mutated and adapted over time. Whether commenting on his own poor health, discussing his experiments to test instinct in bees, or relating a conversation about a South American burrowing rodent, Darwin’s monumental achievement is surprisingly personal and delightfully readable. Its profound ideas remain controversial even today, making it the most influential book in the natural sciences ever written—an important work not just to its time but to the history of humankind. ...more",4,Books,£10.01,£10.01,£0.00,In stock (7 available),0,https://books.toscrape.com/media/cache/d5/45/d54527d34174d5dd7eaeaaffdfcb3c5c.jpg,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html
The Great Gatsby,Default,a8dbf1c6b41b885a,"THE GREAT GATSBY, F. Scott Fitzgerald’s third book, stands as the supreme achievement of his career. This exemplary novel of the Jazz Age has been acclaimed by generations of readers. The story of the fabulously wealthy Jay Gatsby and his love for the beautiful Daisy Buchanan, of lavish parties on Long Island at a time when The New York Times noted “gin was the national dr THE GREAT GATSBY, F. Scott Fitzgerald’s third book, stands as the supreme achievement of his career. This exemplary novel of the Jazz Age has been acclaimed by generations of readers. The story of the fabulously wealthy Jay Gatsby and his love for the beautiful Daisy Buchanan, of lavish parties on Long Island at a time when The New York Times noted “gin was the national drink and sex the national obsession,” it is an exquisitely crafted tale of America in the 1920s.The Great Gatsby is one of the great classics of twentieth-century literature. ...more",4,Books,£36.05,£36.05,£0.00,In stock (7 available),0,https://books.toscrape.com/media/cache/21/69/21697f1564ae6776ca9280b17455c1b6.jpg,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html
The Good Girl,Default,f935412970c9f58f,"""I've been following her for the past few days. I know where she buys her groceries, where she works. I don't know the color of her eyes or what they look like when she's scared. But I will."" One night, Mia Dennett enters a bar to meet her on-again, off-again boyfriend. But when he doesn't show, she unwisely leaves with an enigmatic stranger. At first Colin Thatcher seems ""I've been following her for the past few days. I know where she buys her groceries, where she works. I don't know the color of her eyes or what they look like when she's scared. But I will."" One night, Mia Dennett enters a bar to meet her on-again, off-again boyfriend. But when he doesn't show, she unwisely leaves with an enigmatic stranger. At first Colin Thatcher seems like a safe one-night stand. But following Colin home will turn out to be the worst mistake of Mia's life. When Colin decides to hide Mia in a secluded cabin in rural Minnesota instead of delivering her to his employers, Mia's mother, Eve, and detective Gabe Hoffman will stop at nothing to find them. But no one could have predicted the emotional entanglements that eventually cause this family's world to shatter. An addictively suspenseful and tautly written thriller, The Good Girl is a propulsive debut that reveals how even in the perfect family, nothing is as it seems. ...more",3,Books,£49.03,£49.03,£0.00,In stock (7 available),0,https://books.toscrape.com/media/cache/00/f2/00f23edcef10a5ece4e179f08271f19c.jpg,https://books.toscrape.com/catalogue/the-good-girl_497/index.html
The Glass Castle,Add a comment,47f4fd3e8e1dac05,"The Glass Castle is a remarkable memoir of resilience and redemption, and a revelatory look into a family at once deeply dysfunctional and uniquely vibrant. When sober, Jeannette's brilliant and charismatic father captured his children's imagination, teaching them physics, geology, and how to embrace life fearlessly. But when he drank, he was dishonest and destructive. Her The Glass Castle is a remarkable memoir of resilience and redemption, and a revelatory look into a family at once deeply dysfunctional and uniquely vibrant. When sober, Jeannette's brilliant and charismatic father captured his children's imagination, teaching them physics, geology, and how to embrace life fearlessly. But when he drank, he was dishonest and destructive. Her mother was a free spirit who abhorred the idea of domesticity and didn't want the responsibility of raising a family.The Walls children learned to take care of themselves. They fed, clothed, and protected one another, and eventually found their way to New York. Their parents followed them, choosing to be homeless even as their children prospered.The Glass Castle is truly astonishing--a memoir permeated by the intense love of a peculiar but loyal family. ...more",1,Books,£16.24,£16.24,£0.00,In stock (7 available),0,https://books.toscrape.com/media/cache/38/03/3803cd158a57e03763dc2200f81eba65.jpg,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,Biography,57f85720e54d6442,"“If everyone in the United States had the same qualities of loyalty and care and concern for others that Larry Taunton had, we'd be living in a much better society than we do.” ~ Christopher HitchensAt the time of his death, Christopher Hitchens was the most notorious atheist in the world. And yet, all was not as it seemed. “Nobody is not a divided self, of course,” heonce “If everyone in the United States had the same qualities of loyalty and care and concern for others that Larry Taunton had, we'd be living in a much better society than we do.” ~ Christopher HitchensAt the time of his death, Christopher Hitchens was the most notorious atheist in the world.  And yet, all was not as it seemed.  “Nobody is not a divided self, of course,” he once told an interviewer, “but I think it’s rather strong in my case.”   Hitchens was a man of many contradictions:   a Marxist in youth who longed for acceptance among the social elites; a peacenik who revered the military; a champion of the Left who was nonetheless pro-life, pro-war-on-terror, and after 9/11 something of a neocon; and while he railed against God on stage, he maintained meaningful—though largely hidden from public view—friendships with evangelical Christians like Francis Collins, Douglas Wilson, and the author Larry Alex Taunton.  In The Faith of Christopher Hitchens, Taunton offers a very personal perspective of one of our most interesting and most misunderstood public figures.  Writing with genuine compassion and without compromise, Taunton traces Hitchens’s spiritual and intellectual development from his decision as a teenager to reject belief in God to his rise to prominence as one of the so-called “Four Horsemen” of the New Atheism.  While Hitchens was, in the minds of many Christians, Public Enemy Number One, away from the lights and the cameras a warm friendship flourished between Hitchens and the author; a friendship that culminated in not one, but two lengthy road trips where, after Hitchens’s diagnosis of esophageal cancer, they studied the Bible together.  The Faith of Christopher Hitchens gives us a candid glimpse into the inner life of this intriguing, sometimes maddening, and unexpectedly vulnerable man.“This book should be read by every atheist and theist passionate about the truth.”--Michael Shermer, publisher, Skeptic magazine ...more",1,Books,£39.55,£39.55,£0.00,In stock (7 available),0,https://books.toscrape.com/media/cache/d7/cb/d7cbdb36b54398ba3876488726befc3d.jpg,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html
The Drowning Girls,Add a comment,7a10353c9c54cf7c,"Critically acclaimed author of The Mourning Hours and The Fragile World, Paula Treick DeBoard returns with a tale of dark secrets, shocking lies and a dangerous obsession that will change one neighborhood forever.Liz McGinnis never imagined herself living in a luxurious gated community like The Palms. Ever since she and her family moved in, she's felt like an outsider amon Critically acclaimed author of The Mourning Hours and The Fragile World, Paula Treick DeBoard returns with a tale of dark secrets, shocking lies and a dangerous obsession that will change one neighborhood forever.Liz McGinnis never imagined herself living in a luxurious gated community like The Palms. Ever since she and her family moved in, she's felt like an outsider amongst the Stepford-like wives and their obnoxiously spoiled children. Still, she's determined to make it work—if not for herself, then for her husband, Phil, who landed them this lavish home in the first place, and for her daughter, Danielle, who's about to enter high school. Yet underneath the glossy veneer of The Palms, life is far from idyllic. In a place where reputation is everything, Liz soon discovers that even the friendliest residents can't be trusted—and almost everyone has secrets they'd do anything to protect. So when the gorgeous girl next door befriends Danielle, Liz can't help but find sophisticated Kelsey's interest in her shy and slightly nerdy daughter a bit suspicious. But while Kelsey quickly becomes a fixture in the McGinnis home, Liz's relationships with both Danielle and Phil grow strained. Now even her own family seems to be hiding things, and it's not long before their dream of living the high life quickly spirals out of control… ...more",3,Books,£35.67,£35.67,£0.00,In stock (7 available),0,https://books.toscrape.com/media/cache/8f/83/8f83b65ba6a734aa7f40675b74a17c21.jpg,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html
The Constant Princess (The Tudor Court #1),Historical Fiction,24933c712f0bca2f,"""I am Catalina, Princess of Spain, daughter of the two greatest monarchs the world has ever known...and I will be Queen of England.""Thus, bestselling author Philippa Gregory introduces one of her most unforgettable heroines: Katherine of Aragon. Known to history as the Queen who was pushed off her throne by Anne Boleyn, here is a Katherine the world has forgotten: the ench ""I am Catalina, Princess of Spain, daughter of the two greatest monarchs the world has ever known...and I will be Queen of England.""Thus, bestselling author Philippa Gregory introduces one of her most unforgettable heroines: Katherine of Aragon. Known to history as the Queen who was pushed off her throne by Anne Boleyn, here is a Katherine the world has forgotten: the enchanting princess that all England loved. First married to Henry VIII's older brother, Arthur, Katherine's passion turns their arranged marriage into a love match; but when Arthur dies, the merciless English court and her ambitious parents -- the crusading King and Queen of Spain -- have to find a new role for the widow. Ultimately, it is Katherine herself who takes control of her own life by telling the most audacious lie in English history, leading her to the very pinnacle of power in England.Set in the rich beauty of Moorish Spain and the glamour of the Tudor court, The Constant Princess presents a woman whose constancy helps her endure betrayal, poverty, and despair, until the inevitable moment when she steps into the role she has prepared for all her life: Henry VIII's Queen, Regent, and commander of the English army in their greatest victory against Scotland. ...more",3,Books,£16.62,£16.62,£0.00,In stock (7 available),0,https://books.toscrape.com/media/cache/ed/52/ed52651826bb23d853aead2753c9befc.jpg,https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html
The Bourne Identity (Jason Bourne #1),Fiction,d250657f0ebc5d73,"Who is Jason Bourne? Is he an assassin, a terrorist, a thief? Why has he got four million dollars in a Swiss bank account? Why has someone tried to murder him?...Jason Bourne does not know the answer to any of these questions. Suffering from amnesia, he does not even know that he is Jason Bourne. What manner of man is he? What are his secrets? Who has he killed?",4,Books,£42.78,£42.78,£0.00,In stock (7 available),0,https://books.toscrape.com/media/cache/fe/a4/fea443d174c2c9f0c7903f6c6a3ecc62.jpg,https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html
The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),Mystery,20789fb17b423c4c,"In 1910 Toronto, while other bachelor girls perfect their domestic skills and find husbands, two friends perfect their sleuthing skills and find a murderer.Inspired by their fascination with all things Sherlock Holmes, best friends and flatmates Merinda and Jem launch a consulting detective business. The deaths of young Irish women lead Merinda and Jem deeper into the mire In 1910 Toronto, while other bachelor girls perfect their domestic skills and find husbands, two friends perfect their sleuthing skills and find a murderer.Inspired by their fascination with all things Sherlock Holmes, best friends and flatmates Merinda and Jem launch a consulting detective business. The deaths of young Irish women lead Merinda and Jem deeper into the mire of the city's underbelly, where the high hopes of those dreaming to make a new life in Canada are met with prejudice and squalor.While searching for answers, donning disguises, and sneaking around where no proper ladies would ever go, they pair with Jasper Forth, a police constable, and Ray DeLuca, a reporter in whom Jem takes a more than professional interest. Merinda could well be Toronto's premiere consulting detective, and Jem may just find a way to put her bachelor girlhood behind her forever--if they can stay alive long enough to do so. ...more",5,Books,£52.30,£52.30,£0.00,In stock (7 available),0,https://books.toscrape.com/media/cache/38/a4/38a44ac4f642f4717d865c81ec594529.jpg,https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html
