Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
Dark Notes,Erotica,88c21fcd38e2486e,"They call me a slut. Maybe I am.Sometimes I do things I despise.Sometimes men take without asking.But I have a musical gift, only a year left of high school, and a plan.With one obstacle.Emeric Marceaux doesn’t just take.He seizes my will power and bangs it like a dark note.When he commands me to play, I want to give him everything.I kneel for his punishments, tremble for They call me a slut. Maybe I am.Sometimes I do things I despise.Sometimes men take without asking.But I have a musical gift, only a year left of high school, and a plan.With one obstacle.Emeric Marceaux doesn’t just take.He seizes my will power and bangs it like a dark note.When he commands me to play, I want to give him everything.I kneel for his punishments, tremble for his touch, and risk it all for our stolen moments.He’s my obsession, my master, my music.And my teacher. ...more",5,Books,£19.19,£19.19,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/1c/88/1c8807c42be085f3b061fe63f62a3c39.jpg,https://books.toscrape.com/catalogue/dark-notes_800/index.html
"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Nonfiction,3b9a3b4624b7fd6d,"Researcher and thought leader Dr. Brené Brown offers a powerful new vision that encourages us to dare greatly: to embrace vulnerability and imperfection, to live wholeheartedly, and to courageously engage in our lives. “It is not the critic who counts; not the man who points out how the strong man stumbles, or where the doer of deeds could have done them better. The credit Researcher and thought leader Dr. Brené Brown offers a powerful new vision that encourages us to dare greatly: to embrace vulnerability and imperfection, to live wholeheartedly, and to courageously engage in our lives. “It is not the critic who counts; not the man who points out how the strong man stumbles, or where the doer of deeds could have done them better. The credit belongs to the man who is actually in the arena, whose face is marred by dust and sweat and blood; who strives valiantly; . . . who at best knows in the end the triumph of high achievement, and who at worst, if he fails, at least fails while daring greatly.” —Theodore RooseveltEvery day we experience the uncertainty, risks, and emotional exposure that define what it means to be vulnerable, or to dare greatly. Whether the arena is a new relationship, an important meeting, our creative process, or a difficult family conversation, we must find the courage to walk into vulnerability and engage with our whole hearts.In Daring Greatly, Dr. Brown challenges everything we think we know about vulnerability. Based on twelve years of research, she argues that vulnerability is not weakness, but rather our clearest path to courage, engagement, and meaningful connection. The book that Dr. Brown’s many fans have been waiting for, Daring Greatly will spark a new spirit of truth—and trust—in our organizations, families, schools, and communities. ...more",3,Books,£19.43,£19.43,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/38/ea/38ea04e1e16ebef78fd2595771fe2287.jpg,https://books.toscrape.com/catalogue/daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799/index.html
Close to You,Christian Fiction,a57b1dcbd6849222,"A disgraced scholar running from her past and an entrepreneur chasing his future find themselves thrown together—and fall in love—on a Tolkien tour of New Zealand.Allison Shire (yes, like where the Hobbits live) is a disgraced academic who is done with love. Her belief in “happily ever after” ended the day she discovered her husband was still married to a wife she knew not A disgraced scholar running from her past and an entrepreneur chasing his future find themselves thrown together—and fall in love—on a Tolkien tour of New Zealand.Allison Shire (yes, like where the Hobbits live) is a disgraced academic who is done with love. Her belief in “happily ever after” ended the day she discovered her husband was still married to a wife she knew nothing about. She finally finds a use for her English degree by guiding tours through the famous sites featured in the Lord of the Rings and The Hobbit movies. By living life on the road and traveling New Zealand as a luxury tour guide, Allison manages to outrun the pain of her past she can’t face.Jackson Gregory was on the cusp of making it big. Then suddenly his girlfriend left him—for his biggest business competitor—and took his most guarded commercial secrets with her. To make matters worse, the Iowa farm that has been in his family for generations is facing foreclosure. Determined to save his parents from financial ruin, he’ll do whatever it takes to convince his wealthy great-uncle to invest in his next scheme, which means accompanying him to the bottom of the world to spend three weeks pretending to be a die-hard Lord of the Rings fan, even though he knows nothing about the stories. The one thing that stands between him and his goal is a know-it-all tour guide who can’t stand him and pegged him as a fake the moment he walked off the plane.When Allison leads the group through the famous sites of the Tolkien movies, she and Jackson start to see each other differently, and as they keep getting thrown together on the tour, they find themselves drawn to each other. Neither expected to fall in love again, but can they find a way beyond their regrets to take a chance on the one thing they’re not looking for? ...more",4,Books,£49.46,£49.46,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/94/f4/94f4405dae04559ecdd92e62486623e3.jpg,https://books.toscrape.com/catalogue/close-to-you_798/index.html
Chasing Heaven: What Dying Taught Me About Living,Spirituality,513271dadc1322ae,"From the author of the New York Times bestseller, Waking Up in Heaven, comes an extraordinary story about Crystal McVea’s personal transformation after visiting heaven and how readers can experience heaven themselves—and live a more meaningful life.On December 10, 2009, Crystal McVea was being treated in a hospital for pancreatitis. Her heart stopped pumping for nine minut From the author of the New York Times bestseller, Waking Up in Heaven, comes an extraordinary story about Crystal McVea’s personal transformation after visiting heaven and how readers can experience heaven themselves—and live a more meaningful life.On December 10, 2009, Crystal McVea was being treated in a hospital for pancreatitis. Her heart stopped pumping for nine minutes before doctors managed to revive her. In those nine minutes, she went to heaven, stood with God, and was forever changed.Ever since Crystal’s incredible experience, her life has been profoundly different. She has become a brand new person in every conceivable way—heart, mind, soul, and spirit. By dying, Crystal learned how to live. Crystal realized that heaven is real and our true home, but we are still meant to have meaningful lives full of passion and purpose right here on earth. She believes we have to chase heaven while we are still alive and allow God to turn our lukewarm love into a firestorm of faith. Chasing Heaven is the story of how God called to Crystal, what He told her, and how she found a way to get closer to Him again here on earth.Crystal assures us that we don’t have to die and go to heaven in order to ignite our faith. We also don’t have to abandon the lives we have in order to experience God and heaven. Chasing Heaven is about following the path to the Lord, and discovering your spiritual destiny.The journey that followed Crystal’s time in heaven has been difficult, complicated, and surprising—full of twists and turns, setbacks and triumphs, drama and comedy, and everything that makes life so messy and beautiful. ...more",2,Books,£37.80,£37.80,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/87/cd/87cd2aa5c4e38244ffcb17b84b0f6efd.jpg,https://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html
Big Magic: Creative Living Beyond Fear,Nonfiction,1f329c2e7d7de8bd,"Readers of all ages and walks of life have drawn inspiration and empowerment from Elizabeth Gilbert’s books for years. Now this beloved author digs deep into her own generative process to share her wisdom and unique perspective about creativity. With profound empathy and radiant generosity, she offers potent insights into the mysterious nature of inspiration. She asks us t Readers of all ages and walks of life have drawn inspiration and empowerment from Elizabeth Gilbert’s books for years. Now this beloved author digs deep into her own generative process to share her wisdom and unique perspective about creativity. With profound empathy and radiant generosity, she offers potent insights into the mysterious nature of inspiration. She asks us to embrace our curiosity and let go of needless suffering. She shows us how to tackle what we most love, and how to face down what we most fear. She discusses the attitudes, approaches, and habits we need in order to live our most creative lives. Balancing between soulful spirituality and cheerful pragmatism, Gilbert encourages us to uncover the “strange jewels” that are hidden within each of us. Whether we are looking to write a book, make art, find new ways to address challenges in our work,  embark on a dream long deferred, or simply infuse our everyday lives with more mindfulness and passion, Big Magic cracks open a world of wonder and joy. ...more",3,Books,£30.80,£30.80,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/78/a6/78a64cdef1ea38f3ddcc77f5e3fac5fd.jpg,https://books.toscrape.com/catalogue/big-magic-creative-living-beyond-fear_796/index.html
Becoming Wise: An Inquiry into the Mystery and Art of Living,Nonfiction,919e7cb2269a25d2,"“I’m a person who listens for a living. I listen for wisdom, and beauty, and for voices not shouting to be heard. This book chronicles some of what I’ve learned in what has become a conversation across time and generations, across disciplines and denominations.” Peabody Award-winning broadcaster and National Humanities Medalist Krista Tippett has interviewed the most extr “I’m a person who listens for a living.  I listen for wisdom, and beauty, and for voices not shouting to be heard.  This book chronicles some of what I’ve learned in what has become a conversation across time and generations, across disciplines and denominations.”   Peabody Award-winning broadcaster and National Humanities Medalist Krista Tippett has interviewed the most extraordinary voices examining the great questions of meaning for our time. The heart of her work on her national public radio program and podcast, On Being, has been to shine a light on people whose insights kindle in us a sense of wonder and courage. Scientists in a variety of fields; theologians from an array of faiths; poets, activists, and many others have all opened themselves up to Tippett's compassionate yet searching conversation.   In Becoming Wise, Tippett distills the insights she has gleaned from this luminous conversation in its many dimensions into a coherent narrative journey, over time and from mind to mind. The book is a master class in living, curated by Tippett and accompanied by a delightfully ecumenical dream team of teaching faculty.   The open questions and challenges of our time are intimate and civilizational all at once, Tippett says – definitions of when life begins and when death happens, of the meaning of community and family and identity, of our relationships to technology and through technology. The wisdom we seek emerges through the raw materials of the everyday. And the enduring question of what it means to be human has now become inextricable from the question of who we are to each other.   This book offers a grounded and fiercely hopeful vision of humanity for this century – of personal growth but also renewed public life and human spiritual evolution. It insists on the possibility of a common life for this century marked by resilience and redemption, with beauty as a core moral value and civility and love as muscular practice. Krista Tippett's great gift, in her work and in Becoming Wise, is to avoid reductive simplifications but still find the golden threads that weave people and ideas together into a shimmering braid.   One powerful common denominator of the lessons imparted to Tippett is the gift of presence, of the exhilaration of engagement with life for its own sake, not as a means to an end. But presence does not mean passivity or acceptance of the status quo. Indeed Tippett and her teachers are people whose work meets, and often drives, powerful forces of change alive in the world today. In the end, perhaps the greatest blessing conveyed by the lessons of spiritual genius Tippett harvests in Becoming Wise is the strength to meet the world where it really is, and then to make it better. ...more",2,Books,£27.43,£27.43,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/33/65/3365a493bba6856798437c3e341a1e5d.jpg,https://books.toscrape.com/catalogue/becoming-wise-an-inquiry-into-the-mystery-and-art-of-living_795/index.html
Beauty Restored (Riley Family Legacy Novellas #3),Default,3f69e667a67e54d9,"While volunteering at a youth camp in the Ozark Mountains, Carmen Riley sponsors a challenging group of teenage girls. She longs to make a difference in their lives, but unsettling news from home rattles her confidence. When Carmen meets a charming young pastor, will his wise advice give her the courage she desperately needs? After discovering that the camp is in danger of While volunteering at a youth camp in the Ozark Mountains, Carmen Riley sponsors a challenging group of teenage girls. She longs to make a difference in their lives, but unsettling news from home rattles her confidence. When Carmen meets a charming young pastor, will his wise advice give her the courage she desperately needs? After discovering that the camp is in danger of closing, Pastor Andrew vows to save it. With Carmen's help, he rallies a group of sponsors to come up with a plan of action. However, the task could cost him much more than he bargains for. In a race against time, a common goal unites them, but unforeseen circumstances threaten to tear them apart. Will their relationship and faith in God endure long enough to see Beauty Restored? ...more",2,Books,£11.11,£11.11,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/68/e8/68e81c5a221dcd71516b5711641f83ed.jpg,https://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/index.html
Batman: The Long Halloween (Batman),Sequential Art,7edc0527cf782e19,"Taking place during Batman's early days of crime fighting, this new edition of the classic mystery tells the story of a mysterious killer who murders his prey only on holidays. Working with District Attorney Harvey Dent and Lieutenant James Gordon, Batman races against the calendar as he tries to discover who Holiday is before he claims his next victim each month. A myster Taking place during Batman's early days of crime fighting, this new edition of the classic mystery tells the story of a mysterious killer who murders his prey only on holidays. Working with District Attorney Harvey Dent and Lieutenant James Gordon, Batman races against the calendar as he tries to discover who Holiday is before he claims his next victim each month. A mystery that has the reader continually guessing the identity of the killer, this story also ties into the events that transform Harvey Dent into Batman's deadly enemy, Two-Face.This edition includes original 13-issue series as well as four additional story pages cut from the original series, which are presented fully colored and restored to their place in the story.  Also featured are sketches and an introduction by the director and writer of The Dark Knight Rises, Christopher Nolan and David Goyer. ...more",2,Books,£36.50,£36.50,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/26/a6/26a6c3227af69348c542bc4e094279a4.jpg,https://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html
Batman: The Dark Knight Returns (Batman),Sequential Art,47271d8e08b5d31c,"This masterpiece of modern comics storytelling brings to vivid life a dark world and an even darker man. Together with inker Klaus Janson and colorist Lynn Varley, writer/artist Frank Miller completely reinvents the legend of Batman in his saga of a near-future Gotham City gone to rot, ten years after the Dark Knight's retirement. Crime runs rampant in the streets, and the This masterpiece of modern comics storytelling brings to vivid life a dark world and an even darker man. Together with inker Klaus Janson and colorist Lynn Varley, writer/artist Frank Miller completely reinvents the legend of Batman in his saga of a near-future Gotham City gone to rot, ten years after the Dark Knight's retirement. Crime runs rampant in the streets, and the man who was Batman is still tortured by the memories of his parents' murders. As civil society crumbles around him, Bruce Wayne's long-suppressed vigilante side finally breaks free of its self-imposed shackles. The Dark Knight returns in a blaze of fury, taking on a whole new generation of criminals and matching their level of violence. He is soon joined by this generation's Robin — a girl named Carrie Kelley, who proves to be just as invaluable as her predecessors.But can Batman and Robin deal with the threat posed by their deadliest enemies, after years of incarceration have made them into perfect psychopaths? And more important, can anyone survive the coming fallout of an undeclared war between the superpowers - or a clash of what were once the world's greatest superheroes?Over fifteen years after its debut, 'Batman: The Dark Knight Returns' remains an undisputed classic and one of the most influential stories ever told in the comics medium.Collecting BATMAN: THE DARK KNIGHT RETURNS #1-4 ...more",5,Books,£15.38,£15.38,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/1e/38/1e381319aaf7cf69c27a5171520d53fe.jpg,https://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html
Ayumi's Violin,Default,05f7c6d9a4e582d3,"In 1959 when her mother dies, twelve-year-old Ayumi leaves her home in Japan to find her American father. Biracial, she is confronted with a resentful half-sister and a racist stepmother. She wants to be accepted by her new family, but how much of her true self must she give up? Ayumi’s only solace is her music. When she is deprived of her violin, she shocks even herself b In 1959 when her mother dies, twelve-year-old Ayumi leaves her home in Japan to find her American father. Biracial, she is confronted with a resentful half-sister and a racist stepmother. She wants to be accepted by her new family, but how much of her true self must she give up? Ayumi’s only solace is her music. When she is deprived of her violin, she shocks even herself by doing the unthinkable. ...more",2,Books,£15.48,£15.48,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/43/78/4378757ed2632f2473e7455ae9717820.jpg,https://books.toscrape.com/catalogue/ayumis-violin_791/index.html
