Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
The Shadow Hero (The Shadow Hero),Sequential Art,d6361d16212664ed,"A VIBRANT HOMAGE TO A CLASSIC COMIC FROM TWO MASTERS OF THE MODERN GRAPHIC NOVEL. The Shadow Hero is based on golden-age comic series The Green Turtle, whose hero solved crimes and fought injustice just like any other comics hero. But this mysterious masked crusader was hiding more than your run-of-the-mill secret identity...The Green Turtle was the first Asian American su A VIBRANT HOMAGE TO A CLASSIC COMIC FROM TWO MASTERS OF THE MODERN GRAPHIC NOVEL. The Shadow Hero is based on golden-age comic series The Green Turtle, whose hero solved crimes and fought injustice just like any other comics hero. But this mysterious masked crusader was hiding more than your run-of-the-mill secret identity...The Green Turtle was the first Asian American superhero.Now, exactly seventy years later, New York Times-bestselling author Gene Luen Yang has revived this nearly forgotten, pioneering character in a new graphic novel that creates an origin story for the golden-age Green Turtle. With artwork by the unmatched Sonny Liew, this hilarious and insightful graphic novel about heroism and heritage is also a loving tribute to the long, rich tradition of American superhero comics. ...more",1,Books,£33.14,£33.14,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/c3/d2/c3d2356443efca9bcad78eba8d249fc1.jpg,https://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html
The Secret (The Secret #1),Default,961f18db4f138211,"Fragments of a Great Secret have been found in the oral traditions, in literature, in religions and philosophies throughout the centuries. For the first time, all the pieces of The Secret come together in an incredible revelation that will be life-transforming for all who experience it. In this book, you'll learn how to use The Secret in every aspect of your life -- money Fragments of a Great Secret have been found in the oral traditions, in literature, in religions and philosophies throughout the centuries. For the first time, all the pieces of The Secret come together in an incredible revelation that will be life-transforming for all who experience it. In this book, you'll learn how to use The Secret in every aspect of your life -- money, health, relationships, happiness, and in every interaction you have in the world. You'll begin to understand the hidden, untapped power that's within you, and this revelation can bring joy to every aspect of your life. The Secret contains wisdom from modern-day teachers -- men and women who have used it to achieve health, wealth, and happiness. By applying the knowledge of The Secret, they bring to light compelling stories of eradicating disease, acquiring massive wealth, overcoming obstacles, and achieving what many would regard as impossible. ...more",4,Books,£27.37,£27.37,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/d3/70/d37038f81b8ad0342346951271c31e58.jpg,https://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html
The Regional Office Is Under Attack!,Fiction,0651062381f0636a,"In a world beset by amassing forces of darkness, one organization—the Regional Office—and its coterie of super-powered female assassins protects the globe from annihilation. At its helm, the mysterious Oyemi and her oracles seek out new recruits and root out evil plots. Then a prophecy suggests that someone from inside might bring about its downfall. And now, the Regional In a world beset by amassing forces of darkness, one organization—the Regional Office—and its coterie of super-powered female assassins protects the globe from annihilation. At its helm, the mysterious Oyemi and her oracles seek out new recruits and root out evil plots. Then a prophecy suggests that someone from inside might bring about its downfall. And now, the Regional Office is under attack.   Recruited by a defector from within, Rose is a young assassin leading the attack, eager to stretch into her powers and prove herself on her first mission. Defending the Regional Office is Sarah—who may or may not have a mechanical arm—fiercely devoted to the organization that took her in as a young woman in the wake of her mother’s sudden disappearance. On the day that the Regional Office is attacked, Rose’s and Sarah’s stories will overlap, their lives will collide, and the world as they know it just might end. ...more",5,Books,£51.36,£51.36,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/d4/73/d473f01f077b91ce04e345305a3fa217.jpg,https://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html
The Psychopath Test: A Journey Through the Madness Industry,Default,e98a4efa85070c2f,"They say one out of every hundred people is a psychopath. You probably passed one on the street today. These are people who have no empathy, who are manipulative, deceitful, charming, seductive, and delusional. The Psychopath Test is the New York Times bestselling exploration of their world and the madness industry.When Jon Ronson is drawn into an elaborate hoax played on They say one out of every hundred people is a psychopath. You probably passed one on the street today. These are people who have no empathy, who are manipulative, deceitful, charming, seductive, and delusional. The Psychopath Test is the New York Times bestselling exploration of their world and the madness industry.When Jon Ronson is drawn into an elaborate hoax played on some of the world’s top scientists, his investigation leads him, unexpectedly, to psychopaths. He meets an influential psychologist who is convinced that many important business leaders and politicians are in fact high-flying, high-functioning psychopaths, and teaches Ronson how to spot them. Armed with these new abilities, Ronson meets a patient inside an asylum for the criminally insane who insists that he’s sane, a mere run-of-the-mill troubled youth, not a psychopath—a claim that might be only manipulation, and a sign of his psychopathy. He spends time with a death-squad leader institutionalized for mortgage fraud, and with a legendary CEO who took joy in shutting down factories and firing people. He delves into the fascinating history of psychopathy diagnosis and treatments, from LSD-fueled days-long naked therapy sessions in prisons to attempts to understand serial killers.Along the way, Ronson discovers that relatively ordinary people are, more and more, defined by their most insane edges. The Psychopath Test is a fascinating adventure through the minds of madness. ...more",2,Books,£36.00,£36.00,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/dd/63/dd637b4e7cb403932e6a29397d877e4e.jpg,https://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html
The Project,Science Fiction,790ef197c8f236f5,"Welcome to Adrianna, a new country isolated for years and shrouded in mystery. It’s home to the Leafers, an assembly of the most intelligent minds in the world. When Leafer President John Greenleaf opens Adrianna’s doors for the filming of a documentary, the young country’s secrets will be exposed changing the world forever. Can the Leafers really cure cancer, diabetes and Welcome to Adrianna, a new country isolated for years and shrouded in mystery. It’s home to the Leafers, an assembly of the most intelligent minds in the world. When Leafer President John Greenleaf opens Adrianna’s doors for the filming of a documentary, the young country’s secrets will be exposed changing the world forever. Can the Leafers really cure cancer, diabetes and heart disease with a miraculous new plant? Can they provide free food and free wireless electricity to the entire planet without pollution? Adrianna’s technology guarantees to cause a complete collapse of the global economy. But will the rich and powerful allow it? Wars will be fought. Economies will collapse. The true origins of human life on Earth will be revealed. The project must be completed. ...more",1,Books,£10.65,£10.65,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/4c/57/4c57c192057269132623f9c6b3f69559.jpg,https://books.toscrape.com/catalogue/the-project_856/index.html
The Power of Now: A Guide to Spiritual Enlightenment,Nonfiction,8ec14b1576cb7cb5,"Ekhart Tolle's message is simple: living in the now is the truest path to happiness and enlightenment. And while this message may not seem stunningly original or fresh, Tolle's clear writing, supportive voice and enthusiasm make this an excellent manual for anyone who's ever wondered what exactly ""living in the now"" means. Foremost, Tolle is a world-class teacher, able to Ekhart Tolle's message is simple: living in the now is the truest path to happiness and enlightenment. And while this message may not seem stunningly original or fresh, Tolle's clear writing, supportive voice and enthusiasm make this an excellent manual for anyone who's ever wondered what exactly ""living in the now"" means. Foremost, Tolle is a world-class teacher, able to explain complicated concepts in concrete language. More importantly, within a chapter of reading this book, readers are already holding the world in a different container--more conscious of how thoughts and emotions get in the way of their ability to live in genuine peace and happiness.Tolle packs a lot of information and inspirational ideas into The Power of Now. (Topics include the source of Chi, enlightened relationships, creative use of the mind, impermanence and the cycle of life.) Thankfully, he's added markers that symbolise ""break time"". This is when readers should close the book and mull over what they just read. As a result, The Power of Now reads like the highly acclaimed A Course in Miracles--a spiritual guidebook that has the potential to inspire just as many study groups and change just as many lives for the better. --Gail Hudson ...more",2,Books,£43.54,£43.54,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/13/2a/132a17f55f0048a2f2df748c9f5ce4e4.jpg,https://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html
The Omnivore's Dilemma: A Natural History of Four Meals,Nonfiction,209adad1015af86f,"What should we have for dinner?"" To one degree or another this simple question assails any creature faced with a wide choice of things to eat. Anthropologists call it the omnivore's dilemma. Choosing from among the countless potential foods nature offers, humans have had to learn what is safe, and what isn't—which mushrooms should be avoided, for example, and which berries What should we have for dinner?"" To one degree or another this simple question assails any creature faced with a wide choice of things to eat. Anthropologists call it the omnivore's dilemma. Choosing from among the countless potential foods nature offers, humans have had to learn what is safe, and what isn't—which mushrooms should be avoided, for example, and which berries we can enjoy. Today, as America confronts what can only be described as a national eating disorder, the omnivore's dilemma has returned with an atavistic vengeance. The cornucopia of the modern American supermarket and fast-food outlet has thrown us back on a bewildering landscape where we once again have to worry about which of those tasty-looking morsels might kill us. At the same time we're realizing that our food choices also have profound implications for the health of our environment. The Omnivore's Dilemma is bestselling author Michael Pollan's brilliant and eye-opening exploration of these little-known but vitally important dimensions of eating in America. Pollan has divided The Omnivore's Dilemma into three parts, one for each of the food chains that sustain us: industrialized food, alternative or ""organic"" food, and food people obtain by dint of their own hunting, gathering, or gardening. Pollan follows each food chain literally from the ground up to the table, emphasizing our dynamic coevolutionary relationship with the species we depend on. He concludes each section by sitting down to a meal—at McDonald's, at home with his family sharing a dinner from Whole Foods, and in a revolutionary ""beyond organic"" farm in Virginia. For each meal he traces the provenance of everything consumed, revealing the hidden components we unwittingly ingest and explaining how our taste for particular foods reflects our environmental and biological inheritance. We are indeed what we eat-and what we eat remakes the world. A society of voracious and increasingly confused omnivores, we are just beginning to recognize the profound consequences of the simplest everyday food choices, both for ourselves and for the natural world. The Omnivore's Dilemma is a long-overdue book and one that will become known for bringing a completely fresh perspective to a question as ordinary and yet momentous as What shall we have for dinner?A few facts and figures from The Omnivore's Dilemma:Of the 38 ingredients it takes to make a McNugget, there are at least 13 that are derived from corn. 45 different menu items at Mcdonald’s are made from corn. One in every three American children eats fast food every day. One in every five American meals today is eaten in the car. The food industry burns nearly a fifth of all the petroleum consumed in the United States—more than we burn with our cars and more than any other industry consumes. It takes ten calories of fossil fuel energy to deliver one calorie of food energy to an American plate. A single strawberry contains about five calories. To get that strawberry from a field in California to a plate on the east coast requires 435 calories of energy. Industrial fertilizer and industrial pesticides both owe their existence to the conversion of the World War II munitions industry to civilian uses—nerve gases became pesticides, and ammonium nitrate explosives became nitrogen fertilizers. ... ...more",2,Books,£38.21,£38.21,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/3d/9d/3d9d46815a4be5e5e6f5e641d8268961.jpg,https://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html
The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,Food and Drink,e4c7f3487d17fd42,"The long-awaited first cookbook from the creator and host of the Internet’s most popular baking show, Nerdy Nummies: a collection of Rosanna Pansino’s all-time favorite geeky recipes as well as sensational new recipes exclusive to this book.The Nerdy Nummies Cookbook is quirky, charming, and fun, featuring the recipes behind Rosanna Pansino’s celebrated, one-of-a-kind crea The long-awaited first cookbook from the creator and host of the Internet’s most popular baking show, Nerdy Nummies: a collection of Rosanna Pansino’s all-time favorite geeky recipes as well as sensational new recipes exclusive to this book.The Nerdy Nummies Cookbook is quirky, charming, and fun, featuring the recipes behind Rosanna Pansino’s celebrated, one-of-a-kind creations, as well as beautiful, mouthwatering photographs throughout. It is the perfect companion that you’ll turn to whenever you want to whip up a delicious treat and be entertained all at once. And best of all, these treats are as simple as they are fun to make! No need for costly tools or baking classes to create these marvelous delights yourself.The Nerdy Nummies Cookbook combines two things Rosanna loves: geek culture and baking. Her fondness for video games, science fiction, math, comics, and lots of other things considered “nerdy” have inspired every recipe in this book. You’ll find the recipes for many beloved fan favorites from the show, such as Apple Pi Pie, the Chocolate Chip Smart Cookie, and Volcano Cake; as well as many new geeky recipes, such as Dinosaur Fossil Cake, Moon Phase Macarons, and the Periodic Table of Cupcakes. The Nerdy Nummies Cookbook showcases Rosanna’s most original and popular creations, and each recipe includes easy-to-follow photo instructions and a stunning shot of the finished treat in all its geeky glory: a delicious confection sure to please the geek in all of us! ...more",5,Books,£37.34,£37.34,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/41/57/4157492623f9552e3efdc858a19968f3.jpg,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html
The Murder of Roger Ackroyd (Hercule Poirot #4),Mystery,c7b5183f4d1d4efe,"In the village of King's Abbot, a widow's sudden suicide sparks rumors that she murdered her first husband, was being blackmailed, and was carrying on a secret affair with the wealthy Roger Ackroyd. The following evening, Ackroyd is murdered in his locked study--but not before receiving a letter identifying the widow's blackmailer. King's Abbot is crawling with suspects, i In the village of King's Abbot, a widow's sudden suicide sparks rumors that she murdered her first husband, was being blackmailed, and was carrying on a secret affair with the wealthy Roger Ackroyd. The following evening, Ackroyd is murdered in his locked study--but not before receiving a letter identifying the widow's blackmailer. King's Abbot is crawling with suspects, including a nervous butler, Ackroyd's wayward stepson, and his sister-in-law, Mrs. Cecil Ackroyd, who has taken up residence in the victim's home. It's now up to the famous detective Hercule Poirot, who has retired to King's Abbot to garden, to solve the case of who killed Roger Ackroyd--a task in which he is aided by the village doctor and narrator, James Sheppard, and by Sheppard's ingenious sister, Caroline.The Murder of Roger Ackroyd is the book that made Agatha Christie a household name and launched her career as a perennial bestseller. Originally published in 1926, it is a landmark in the mystery genre. It was in the vanguard of a new class of popular detective fiction that ushered in the modern era of mystery novels. ...more",4,Books,£44.10,£44.10,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/86/38/8638ba095b3b32e0abdef170e7bc4fd6.jpg,https://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html
The Mistake (Off-Campus #2),New Adult,99ff4cc6491e8f5c,"He’s a player in more ways than one…College junior John Logan can get any girl he wants. For this hockey star, life is a parade of parties and hook-ups, but behind his killer grins and easygoing charm, he hides growing despair about the dead-end road he’ll be forced to walk after graduation. A sexy encounter with freshman Grace Ivers is just the distraction he needs, but w He’s a player in more ways than one…College junior John Logan can get any girl he wants. For this hockey star, life is a parade of parties and hook-ups, but behind his killer grins and easygoing charm, he hides growing despair about the dead-end road he’ll be forced to walk after graduation. A sexy encounter with freshman Grace Ivers is just the distraction he needs, but when a thoughtless mistake pushes her away, Logan plans to spend his final year proving to her that he’s worth a second chance.Now he’s going to need to up his game…After a less than stellar freshman year, Grace is back at Briar University, older, wiser, and so over the arrogant hockey player she nearly handed her V-card to. She’s not a charity case, and she’s not the quiet butterfly she was when they first hooked up. If Logan expects her to roll over and beg like all his other puck bunnies, he can think again. He wants her back? He’ll have to work for it. This time around, she’ll be the one in the driver’s seat…and she plans on driving him wild. ...more",3,Books,£43.29,£43.29,£0.00,In stock (15 available),0,https://books.toscrape.com/media/cache/95/49/9549db6862283a388659611bda63b97b.jpg,https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html
