Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
"Fruits Basket, Vol. 2 (Fruits Basket #2)",Sequential Art,c0db71f6bb14db11,"A family with an ancient curse...And the girl who will change their lives forever...Ever since Tohru Honda discovered the Zodiac secret of the Sohma clan, her eyes have opened to a world of magic and wonder. But with such a great secret comes great responsibility. When her best friends Hana-chan and Uo-chan come to the Sohma home for a sleepover, Tohru has her work cut out A family with an ancient curse...And the girl who will change their lives forever...Ever since Tohru Honda discovered the Zodiac secret of the Sohma clan, her eyes have opened to a world of magic and wonder. But with such a great secret comes great responsibility. When her best friends Hana-chan and Uo-chan come to the Sohma home for a sleepover, Tohru has her work cut out for her keeping the ""Cat"" in the bag and the ""Dog"" on a leash. ...more",5,Books,£11.64,£11.64,£0.00,In stock (2 available),0,https://books.toscrape.com/media/cache/87/36/8736be56d958f5d8d855108afb206c9f.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),Childrens,d7b463918d3b8c39,"Diary of a Minecraft Zombie Has a Fresh New Look! Ever wonder what it would be like to be a Minecraft Zombie? In the first book of this hilarious Minecraft adventure series, we get to read the diary of an actual 12 year old, Minecraft Zombie. Take a peek at what is really going on between the hollow eyes, and dead expression that we normally see when we face the dreaded Z Diary of a Minecraft Zombie Has a Fresh New Look! Ever wonder what it would be like to be a Minecraft Zombie? In the first book of this hilarious Minecraft adventure series, we get to read the diary of an actual 12 year old, Minecraft Zombie. Take a peek at what is really going on between the hollow eyes, and dead expression that we normally see when we face the dreaded Zombies of Minecraft. Are Zombies really different from us? You'll be surprised at what you discover. So, jump into this Minecraft adventure and find out!. Diary of a Zombie is a must-read for any kid who loves Minecraft. Kids ages 7+ can't wait to jump into to these Minecraft adventures! Get Your Copy Today! ...more",4,Books,£52.88,£52.88,£0.00,In stock (2 available),0,https://books.toscrape.com/media/cache/a8/9a/a89a1b7ffea60884f203877bb89f6ef4.jpg,https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",Sequential Art,09d26b5f819c6a36,"""Y"" is none other than unemployed escape artist Yorick Brown (his father was a Shakespeare buff), and he's seemingly the only male human left alive after a mysterious plague kills all Y-chromosome carriers on earth. But why are he and his faithful companion, the often testy male monkey Ampersand, still alive? He sets out to find the answer (and his girlfriend), while runni ""Y"" is none other than unemployed escape artist Yorick Brown (his father was a Shakespeare buff), and he's seemingly the only male human left alive after a mysterious plague kills all Y-chromosome carriers on earth. But why are he and his faithful companion, the often testy male monkey Ampersand, still alive? He sets out to find the answer (and his girlfriend), while running from angry female Republicans (now running the government), Amazon wannabes that include his own sister (seemingly brainwashed), and other threats. The Vertigo team of Brian K. Vaughan, Pia Guerra, and José Marzán Jr. have given us a great read!Collects Y: The Last Man issues #01-#05 ...more",4,Books,£18.51,£18.51,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/31/3f/313fb7d006c8c507d63ce7e96b56d925.jpg,https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html
While You Were Mine,Historical Fiction,8ceb5c6aed2c5f8b,"Everything she loved could so easily be lost.The end of World War II should have brought joy to Gwen Mullen. But on V-J Day, her worst fear is realized. As celebrating crowds gather in Times Square, a soldier appears on her doorstep to claim Mary, the baby abandoned to Gwen one year earlier. Suddenly Gwen is on the verge of losing the child she has nurtured and loves dearl Everything she loved could so easily be lost.The end of World War II should have brought joy to Gwen Mullen. But on V-J Day, her worst fear is realized. As celebrating crowds gather in Times Square, a soldier appears on her doorstep to claim Mary, the baby abandoned to Gwen one year earlier. Suddenly Gwen is on the verge of losing the child she has nurtured and loves dearly.With no legal claim to Mary, Gwen begins to teach Lieutenant John McKee how to care for his child, knowing that he will ultimately take Mary away. What starts as a contentious relationship, however, turns into something more, and Gwen must open her heart to learn that love means taking chances.While You Were Mine paints a vivid portrait of 1940s New York and tells an enchanting tale of the nature of love and trust. ...more",5,Books,£41.32,£41.32,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/4f/7c/4f7cde01c9711886ef5a8fa14996a52d.jpg,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html
Where Lightning Strikes (Bleeding Stars #3),Romance,def389ddfda6991b,"Do you know what it feels like right before lightning strikes? How you can feel the current running through your veins? The trembles of warning that ripple through the air? It was a thrill Tamar King chased all her life until it became the very thing she had to escape. For the last four years, Tamar King has hidden herself in an isolated world she created. She was safe. No Do you know what it feels like right before lightning strikes? How you can feel the current running through your veins? The trembles of warning that ripple through the air? It was a thrill Tamar King chased all her life until it became the very thing she had to escape. For the last four years, Tamar King has hidden herself in an isolated world she created. She was safe. No one could touch her. Until Lyrik West walked through her door. He’s the lead guitarist for Sunder and everything she can never have. The dark and beautiful rock star becomes everything she craves. Lyrik’s life has been devoted to his band and that success has cost him. Bitter, hard, and filled with regret, he refuses to lose himself again, but from the moment he sees her, he wants one night with Tamar King. The gorgeous bartender is more than he bargained for. Their attraction is consuming. Their desire overpowering. With one touch, they ignite. But is it worth the cost of getting burned?She’s a gorgeous nightmare and he’s a wicked dream…WHERE LIGHTNING STRIKES, a Bleeding Stars Stand-Alone Novel ...more",3,Books,£39.77,£39.77,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/a3/50/a35037c93fbc48a1a62dc74c71f62779.jpg,https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html
When I'm Gone,Fiction,c5f91eb481427dc5,"Dear Luke,First let me say—I love you…I didn’t want to leave you… Luke Richardson has returned home after burying Natalie, his beloved wife of sixteen years, ready to face the hard job of raising their three children alone. But there’s something he’s not prepared for—a blue envelope with his name scrawled across the front in Natalie’s handwriting, waiting for him on the f Dear Luke,First let me say—I love you…I didn’t want to leave you… Luke Richardson has returned home after burying Natalie, his beloved wife of sixteen years, ready to face the hard job of raising their three children alone. But there’s something he’s not prepared for—a blue envelope with his name scrawled across the front in Natalie’s handwriting, waiting for him on the floor of their suburban Michigan home.The letter inside, written on the first day of Natalie’s cancer treatment a year ago, turns out to be the first of many. Luke is convinced they’re genuine, but who is delivering them? As his obsession with the letters grows, Luke uncovers long-buried secrets that make him question everything he knew about his wife and their family. But the revelations also point the way toward a future where love goes on—in written words, in memories, and in the promises it’s never too late to keep. ...more",3,Books,£51.96,£51.96,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/f8/dd/f8ddbaef30884ed017b662b4069b78d4.jpg,https://books.toscrape.com/catalogue/when-im-gone_95/index.html
Ways of Seeing,Art,66a4e422b212726a,"John Berger’s Classic Text on ArtJohn Berger's Ways of Seeing is one of the most stimulating and the most influential books on art in any language. First published in 1972, it was based on the BBC television series about which the (London) Sunday Times critic commented: ""This is an eye-opener in more ways than one: by concentrating on how we look at paintings . . . he will John Berger’s Classic Text on ArtJohn Berger's Ways of Seeing is one of the most stimulating and the most influential books on art in any language. First published in 1972, it was based on the BBC television series about which the (London) Sunday Times critic commented: ""This is an eye-opener in more ways than one: by concentrating on how we look at paintings . . . he will almost certainly change the way you look at pictures."" By now he has.""Berger has the ability to cut right through the mystification of the professional art critics . . . He is a liberator of images: and once we have allowed the paintings to work on us directly, we are in a much better position to make a meaningful evaluation"" —Peter Fuller, Arts Review""The influence of the series and the book . . . was enormous . . . It opened up for general attention to areas of cultural study that are now commonplace"" —Geoff Dyer in Ways of TellingWinner of the 1972 Booker Prize for his novel, G., John Peter Berger (born November 5th, 1926) is an art critic, painter and author of many novels including A Painter of Our Time, From A to X and Bento’s Sketchbook. ...more",5,Books,£39.51,£39.51,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/a5/54/a5542b7abc8673ea8254a3fe93b23e4e.jpg,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html
"Vampire Knight, Vol. 1 (Vampire Knight #1)",Paranormal,e7e87087b1a44711,"Yuki Cross has no memory of her past prior to the moment she was saved from a vampire attack ten years ago. She was adopted by the headmaster of Cross Academy, and now works alongside Zero to guard the Academy's secret. Cross Adademy is attended by two groups of students: the Day Class and the Night Class. At twilight, when the students of the Day Class return to their dor Yuki Cross has no memory of her past prior to the moment she was saved from a vampire attack ten years ago. She was adopted by the headmaster of Cross Academy, and now works alongside Zero to guard the Academy's secret. Cross Adademy is attended by two groups of students: the Day Class and the Night Class. At twilight, when the students of the Day Class return to their dorm, they cross paths with the Night Class on their way to school. Yuki Cross and Zero Kiryu are the Guardians of the school, protecting the Day Class from the Academy's dark secret: the Night Class is full of vampires! ...more",1,Books,£15.40,£15.40,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/39/82/39826643a2e100f9e763079d7d5867f4.jpg,https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html
Vampire Girl (Vampire Girl #1),Fantasy,dab5e75d1339706a,"You think it's safe to walk alone at night. It's not. You think the only threat is other humans. It's not. Monsters are real. Demons are real. Vampires are real. And I'm about to become one of them. My name is Arianna Spero. I was an ordinary girl, living an ordinary life, until my mother lapsed into a coma. Now, I am her only hope. She made a deal with the devil, and on m You think it's safe to walk alone at night. It's not. You think the only threat is other humans. It's not. Monsters are real. Demons are real. Vampires are real. And I'm about to become one of them. My name is Arianna Spero. I was an ordinary girl, living an ordinary life, until my mother lapsed into a coma. Now, I am her only hope. She made a deal with the devil, and on my 18th birthday he came to collect. But there's a way to save her. There's something the princes of hell want more than my mother. Me. So I signed my soul away and promised to pick a prince to marry. I would take the blood oath, become one of them, and give them an heir. I would become a princess of hell, and my mother would live. I expected fire and brimstone. I expected pain and misery. I didn't expect beauty. I didn't expect magic. I didn't expect love. But the princes are keeping secrets from me. Secrets that could shatter everything. Scroll up and click the buy button now to uncover the truth... ...more",2,Books,£53.82,£53.82,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/32/8d/328dc781f0faaa70e67f9a04ef601d3c.jpg,https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html
Twenty Love Poems and a Song of Despair,Poetry,e63c3f25338baf9a,"Drawn from the most intimate and personal associations, Pablo Neruda's most beloved collection of poetry juxtaposes the exuberance of youthful passion with the desolation of grief, the sensuality of the body with the metaphorical nuances of nature. Pulitzer Prize-winning poet W. S. Merwin's masterly translation faces the original Spanish text. This edition also features an Drawn from the most intimate and personal associations, Pablo Neruda's most beloved collection of poetry juxtaposes the exuberance of youthful passion with the desolation of grief, the sensuality of the body with the metaphorical nuances of nature. Pulitzer Prize-winning poet W. S. Merwin's masterly translation faces the original Spanish text. This edition also features an insightful Introduction by Cristina Garcia. More than eighty years after its publication, Twenty Love Poems and a Song of Despair stands as an essential collection that continues to inspire lovers and poets around the world. ...more",4,Books,£30.95,£30.95,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/ec/10/ec10f11ff0ea13c17a42d81b03896235.jpg,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html
