Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
Shopaholic Ties the Knot (Shopaholic #3),Womens Fiction,38199c5d7da0c0ef,"Life has been good for Becky Bloomwood: She’s become the best personal shopper at Barneys, she and her successful entrepreneurial boyfriend, Luke, are living happily in Manhattan’s West Village, and her new next-door neighbor is a fashion designer! But with her best friend, Suze, engaged, how can Becky fail to notice that her own ring finger is bare? Not that she’s been th Life has been good for Becky Bloomwood: She’s become the best personal shopper at Barneys, she and her successful entrepreneurial boyfriend, Luke, are living happily in Manhattan’s West Village, and her new next-door neighbor is a fashion designer! But with her best friend, Suze, engaged, how can Becky fail to notice that her own ring finger is bare? Not that she’s been thinking of marriage (or diamonds) or anything . . . Then Luke proposes! Bridal registries dance in Becky’s head. Problem is, two other people are planning her wedding: Becky’s overjoyed mother has been waiting forever to host a backyard wedding, with the bride resplendent in Mum’s frilly old gown. While Luke’s high-society mother is insisting on a glamorous, all-expenses-paid affair at the Plaza. Both weddings for the same day. And Becky can’t seem to turn down either one. Can everyone’s favorite shopaholic tie the knot before everything unravels? ...more",5,Books,£48.39,£48.39,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/d0/f8/d0f8f438caa5e7adc1c727da4f06ca64.jpg,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html
Paper and Fire (The Great Library #2),Fantasy,ae884ac655d6ee3e,"In Ink and Bone, New York Times bestselling author Rachel Caine introduced a world where knowledge is power, and power corrupts absolutely. Now, she continues the story of those who dare to defy the Great Library—and rewrite history…With an iron fist, The Great Library controls the knowledge of the world, ruthlessly stamping out all rebellion, forbidding the personal owner In Ink and Bone, New York Times bestselling author Rachel Caine introduced a world where knowledge is power, and power corrupts absolutely. Now, she continues the story of those who dare to defy the Great Library—and rewrite history…With an iron fist, The Great Library controls the knowledge of the world, ruthlessly stamping out all rebellion, forbidding the personal ownership of books in the name of the greater good.Jess Brightwell has survived his introduction to the sinister, seductive world of the Library, but serving in its army is nothing like he envisioned. His life and the lives of those he cares for have been altered forever. His best friend is lost, and Morgan, the girl he loves, is locked away in the Iron Tower and doomed to a life apart.Embarking on a mission to save one of their own, Jess and his band of allies make one wrong move and suddenly find themselves hunted by the Library’s deadly automata and forced to flee Alexandria, all the way to London.But Jess’s home isn’t safe anymore. The Welsh army is coming, London is burning, and soon, Jess must choose between his friends, his family, or the Library willing to sacrifice anything and anyone in the search for ultimate control… ...more",5,Books,£49.45,£49.45,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/b6/3b/b63bd741fc6ada1e60a33db14bde0277.jpg,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html
Outlander (Outlander #1),Default,5de4baa88061a77a,"The year is 1945. Claire Randall, a former combat nurse, is just back from the war and reunited with her husband on a second honeymoon when she walks through a standing stone in one of the ancient circles that dot the British Isles. Suddenly she is a Sassenach—an “outlander”—in a Scotland torn by war and raiding border clans in the year of Our Lord...1743.Hurled back in ti The year is 1945. Claire Randall, a former combat nurse, is just back from the war and reunited with her husband on a second honeymoon when she walks through a standing stone in one of the ancient circles that dot the British Isles. Suddenly she is a Sassenach—an “outlander”—in a Scotland torn by war and raiding border clans in the year of Our Lord...1743.Hurled back in time by forces she cannot understand, Claire is catapulted into the intrigues of lairds and spies that may threaten her life, and shatter her heart. For here James Fraser, a gallant young Scots warrior, shows her a love so absolute that Claire becomes a woman torn between fidelity and desire—and between two vastly different men in two irreconcilable lives. ...more",5,Books,£19.67,£19.67,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/2e/3f/2e3f900dfa0d70799f009f1c07f54697.jpg,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html
"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",Music,2ba5ccc84d35006c,"The compelling biography of the violinist who founded the Palestine Symphony Orchestra and saved hundreds of people from Hitler—as seen in Josh Aronson’s documentary Orchestra of Exiles.“The true artist does not create art as an end in itself. He creates art for human beings. Humanity is the goal.”—Bronislaw HubermanAt fourteen, Bronislaw Huberman played the Brahms Violin The compelling biography of the violinist who founded the Palestine Symphony Orchestra and saved hundreds of people from Hitler—as seen in Josh Aronson’s documentary Orchestra of Exiles.“The true artist does not create art as an end in itself. He creates art for human beings. Humanity is the goal.”—Bronislaw HubermanAt fourteen, Bronislaw Huberman played the Brahms Violin Concerto in Vienna— winning high praise from the composer himself, who was there. Instantly famous, Huberman began touring all over the world and received invitations to play for royalty across Europe. But after witnessing the tragedy of World War I, he committed his phenomenal talent and celebrity to aid humanity.After studying at the Sorbonne in Paris, Huberman joined the ranks of Sigmund Freud and Albert Einstein in calling for peace through the Pan European Movement. But when hope for their noble vision was destroyed by the rise of Nazism, Huberman began a crusade that would become his greatest legacy—the creation, in 1936, of the Palestine Symphony, which twelve years later became the Israel Philharmonic Orchestra.In creating this world-level orchestra, Huberman miraculously arranged for the very best Jewish musicians and their families to emigrate from Nazi-threatened territories. His tireless campaigning for the project—including a marathon fundraising concert tour across America—ultimately saved nearly a thousand Jews from the approaching Holocaust. Inviting the great Arturo Toscanini to conduct the orchestra’s first concert, Huberman’s clarion call of art over cruelty was heard around the world. His story contains estraordinary adventures, riches and royalty, politicians and broken promises, losses and triumphs. Against near impossible obstacles, Huberman refused to give up on his dream to create a unique and life-saving orchestra of exiles which was one of the great cultural achievements of the 20th century.Includes Photographs ...more",3,Books,£12.36,£12.36,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/b5/94/b59425287ce6b186715fa7b01054c2bf.jpg,https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html
No One Here Gets Out Alive,Music,3a95f5a2df4ff921,"Here is Jim Morrison in all his complexity-singer, philosopher, poet, delinquent-the brilliant, charismatic, and obsessed seeker who rejected authority in any form, the explorer who probed ""the bounds of reality to see what would happen..."" Seven years in the writing, this definitive biography is the work of two men whose empathy and experience with Jim Morrison uniquely p Here is Jim Morrison in all his complexity-singer, philosopher, poet, delinquent-the brilliant, charismatic, and obsessed seeker who rejected authority in any form, the explorer who probed ""the bounds of reality to see what would happen..."" Seven years in the writing, this definitive biography is the work of two men whose empathy and experience with Jim Morrison uniquely prepared them to recount this modern tragedy: Jerry Hopkins, whose famous Presley biography, Elvis, was inspired by Morrison's suggestion, and Danny Sugerman, confidant of and aide to the Doors. With an afterword by Michael McClure. ...more",5,Books,£20.02,£20.02,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/8e/9b/8e9be254974e64a8a3d365a1571e3ec2.jpg,https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html
Night Shift (Night Shift #1-20),Horror,869d20b3b8128230,"Never trust your heart to the New York Times bestselling master of suspense, Stephen King. Especially with an anthology that features the classic stories ""Children of the Corn,"" ""The Lawnmower Man,"" ""Graveyard Shift,"" ""The Mangler,"" and ""Sometimes They Come Back""-which were all made into hit horror films.""Unbearable suspense."" (Dallas Morning News)From the depths of darkne Never trust your heart to the New York Times bestselling master of suspense, Stephen King. Especially with an anthology that features the classic stories ""Children of the Corn,"" ""The Lawnmower Man,"" ""Graveyard Shift,"" ""The Mangler,"" and ""Sometimes They Come Back""-which were all made into hit horror films.""Unbearable suspense."" (Dallas Morning News)From the depths of darkness, where hideous rats defend their empire, to dizzying heights, where a beautiful girl hangs by a hair above a hellish fate, this chilling collection of twenty short stories will plunge readers into the subterranean labyrinth of the most spine-tingling, eerie imagination of our time.Contents:· Introduction · John D. MacDonald · in · Foreword · fw · Jerusalem’s Lot · nv Night Shift, Garden City, NY: Doubleday, 1978 · Graveyard Shift · ss Cavalier Oct ’70 · Night Surf · ss Cavalier Aug ’74 · I Am the Doorway · ss Cavalier Mar ’71 · The Mangler · nv Cavalier Dec ’72 · The Boogeyman · ss Cavalier Mar ’73 · Gray Matter · ss Cavalier Oct ’73 · Battleground · ss Cavalier Sep ’72 · Trucks · ss Cavalier Jun ’73 · Sometimes They Come Back · nv Cavalier Mar ’74 · Strawberry Spring · ss Ubris Fll ’68; Cavalier Nov ’75 · The Ledge · ss Penthouse Jul ’76 · The Lawnmower Man · ss Cavalier May ’75 · Quitters, Inc. · ss Night Shift, Garden City, NY: Doubleday, 1978 · I Know What You Need · nv Cosmopolitan Sep ’76 · Children of the Corn · nv Penthouse Mar ’77 · The Last Rung on the Ladder · ss Night Shift, Garden City, NY: Doubleday, 1978 · The Man Who Loved Flowers · ss Gallery Aug ’77 · One for the Road · ss Maine Mar ’77 · The Woman in the Room · ss Night Shift, Garden City, NY: Doubleday, 1978 ...more",4,Books,£12.75,£12.75,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/b8/84/b8843e0c3fbadb1682b095c99eda7f7a.jpg,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html
Needful Things,Horror,70b585c9d0f15725,"Leland Gaunt opens a new shop in Castle Rock called Needful Things. Anyone who enters his store finds the object of his or her lifelong dreams and desires: a prized baseball card, a healing amulet. In addition to a token payment, Gaunt requests that each person perform a little ""deed,"" usually a seemingly innocent prank played on someone else from town. These practical jok Leland Gaunt opens a new shop in Castle Rock called Needful Things. Anyone who enters his store finds the object of his or her lifelong dreams and desires: a prized baseball card, a healing amulet. In addition to a token payment, Gaunt requests that each person perform a little ""deed,"" usually a seemingly innocent prank played on someone else from town. These practical jokes cascade out of control and soon the entire town is doing battle with itself. Only Sheriff Alan Pangborn suspects that Gaunt is behind the population's increasingly violent behavior. ...more",4,Books,£47.51,£47.51,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/d2/d8/d2d818d6654086560072fe1d42189636.jpg,https://books.toscrape.com/catalogue/needful-things_334/index.html
Mockingjay (The Hunger Games #3),Default,5212c6acea3359e5,"My name is Katniss Everdeen.Why am I not dead?I should be dead.Katniss Everdeen, girl on fire, has survived, even though her home has been destroyed. Gale has escaped. Katniss's family is safe. Peeta has been captured by the Capitol. District 13 really does exist. There are rebels. There are new leaders. A revolution is unfolding.It is by design that Katniss was rescued fr My name is Katniss Everdeen.Why am I not dead?I should be dead.Katniss Everdeen, girl on fire, has survived, even though her home has been destroyed. Gale has escaped. Katniss's family is safe. Peeta has been captured by the Capitol. District 13 really does exist. There are rebels. There are new leaders. A revolution is unfolding.It is by design that Katniss was rescued from the arena in the cruel and haunting Quarter Quell, and it is by design that she has long been part of the revolution without knowing it. District 13 has come out of the shadows and is plotting to overthrow the Capitol. Everyone, it seems, has had a hand in the carefully laid plans--except Katniss.The success of the rebellion hinges on Katniss's willingness to be a pawn, to accept responsibility for countless lives, and to change the course of the future of Panem. To do this, she must put aside her feelings of anger and distrust. She must become the rebels' Mockingjay--no matter what the personal cost. ...more",4,Books,£20.44,£20.44,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/42/5a/425a156d129df73861380d9fe49c1533.jpg,https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html
Misery,Horror,81d4191030b9704b,"Alternate cover edition here.Paul Sheldon. He's a bestselling novelist who has finally met his biggest fan. Her name is Annie Wilkes and she is more than a rabid reader - she is Paul's nurse, tending his shattered body after an automobile accident. But she is also his captor, keeping him prisoner in her isolated house.",2,Books,£34.79,£34.79,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/cc/fb/ccfb8bb0f63377a67fb0a39d513f6cab.jpg,https://books.toscrape.com/catalogue/misery_332/index.html
Little Women (Little Women #1),Classics,deda806b68b0aa11,"Little Women is the heartwarming story of the March family that has thrilled generations of readers. It is the story of four sisters--Jo, Meg, Amy and Beth-- and of the courage, humor and ingenuity they display to survive poverty and the absence of their father during the Civil War.",4,Books,£28.07,£28.07,£0.00,In stock (4 available),0,https://books.toscrape.com/media/cache/55/a9/55a942b0c092c40bdbb6a1f1be340984.jpg,https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html
