Название,Категория,UPC (Айди),Описание,Рейтинг,Тип продукта,Цена без налога,Цена с налогом:,Налог,Наличие,Кол-во отзывов,Картинка,Ссылка
On the Road (Duluoz Legend),Default,9ff997ab15713e53,"On the Road chronicles Jack Kerouac's years traveling the North American continent with his friend Neal Cassady, ""a sideburned hero of the snowy West."" As ""Sal Paradise"" and ""Dean Moriarty,"" the two roam the country in a quest for self-knowledge and experience. Kerouac's love of America, his compassion for humanity, and his sense of language as jazz combine to make On the On the Road chronicles Jack Kerouac's years traveling the North American continent with his friend Neal Cassady, ""a sideburned hero of the snowy West."" As ""Sal Paradise"" and ""Dean Moriarty,"" the two roam the country in a quest for self-knowledge and experience. Kerouac's love of America, his compassion for humanity, and his sense of language as jazz combine to make On the Road an inspirational work of lasting importance.Kerouac's classic novel of freedom and longing defined what it meant to be ""Beat"" and has inspired every generation since its initial publication. ...more",3,Books,£32.36,£32.36,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/7f/9b/7f9bc0563de554998e2d93b7edec4921.jpg,https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html
Old Records Never Die: One Man's Quest for His Vinyl and His Past,Music,a1985630339f4b3d,"Foreword by Wilco's Jeff Tweedy""Memories are far more indelible when married to the physical world, and Spitznagel proves the point in this vivid book. We love vinyl records because they combine the tactile, the visual, the seeable effects of age and care and carelessless. When he searches for the records he lost and sold,Spitznagel istrying to return to a tangible past, a Foreword by Wilco's Jeff Tweedy""Memories are far more indelible when married to the physical world, and Spitznagel proves the point in this vivid book. We love vinyl records because they combine the tactile, the visual, the seeable effects of age and care and carelessless. When he searches for the records he lost and sold, Spitznagel is trying to return to a tangible past, and he details that process with great sensitivity and impact.""—Dave Eggers, author of The CircleHigh Fidelity meets Killing Yourself to Live in this memoir of one man's search for his lost record collection. As he finds himself within spitting distance of middle-age, journalist Eric Spitznagel feels acutely the loss of…something. Freedom? Maybe. Coolness? Could be. The records he sold in a financial pinch? Definitely. To find out for sure, he sets out on a quest to find  the original vinyl artifacts from his past. Not just copies. The exact same records: The Bon Jovi record with his first girlfriend's phone number scrawled on the front sleeve. The KISS Alive II he once shared with his little brother. The Replacements Let It Be he’s pretty sure, 20 years later, would still smell like weed. As he embarks on his hero's journey, he reminisces about the actual records, the music, and the people he listened to it with—old girlfriends, his high school pals, and, most poignantly, his father and his young son. He explores the magic of music and memory as he interweaves his adventures in record- culture with questions about our connection to our past, whether we can ever recapture it, and whether we would want to if we could. ...more",2,Books,£55.66,£55.66,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/aa/55/aa55bbf7037a0e19ae69485adcc11903.jpg,https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html
Off Sides (Off #1),New Adult,b6f1cfadc4dd79d4,"“I'm not sure what possessed me to do it. Maybe it was the impossible expectations I faced, maybe it was my own self-loathing. But I just knew I needed something different to happen. I needed someone... something... to derail me from my current path. Otherwise, I would become lost... a hollowed out shell of a man. So I did it. I approached her, then I pursued her, then I m “I'm not sure what possessed me to do it. Maybe it was the impossible expectations I faced, maybe it was my own self-loathing. But I just knew I needed something different to happen. I needed someone... something... to derail me from my current path. Otherwise, I would become lost... a hollowed out shell of a man. So I did it. I approached her, then I pursued her, then I made her mine. And my life was saved...”Ryan Burnham is the privileged son of a U.S. Congressman and captain of his university’s hockey team. While he is on the verge of fulfilling his dreams to play in the NHL, his parents want him on a different course. One he is expected to accept for the sake of his family’s public image.Forced her to abandon her music career after the heart breaking death of her parents, Danny Cross exists on the opposite side of the tracks from Ryan. She is struggling to make her own way, working two jobs, attending college part time and volunteering in a homeless shelter. She is on a mission to build her own success.With a chance meeting, their vastly different worlds collide, causing each to evaluate whether they are truly on the correct path to self-fulfillment and happiness. Can their relationship survive? Particularly when others are against them every step of the way. A lot can happen in just ten short days... ...more",5,Books,£39.45,£39.45,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/4a/58/4a58f6feb21b7194911eddb020766583.jpg,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html
Of Mice and Men,Classics,39592d9d72e717c4,"The compelling story of two outsiders striving to find their place in an unforgiving world. Drifters in search of work, George and his simple-minded friend Lennie have nothing in the world except each other and a dream--a dream that one day they will have some land of their own. Eventually they find work on a ranch in California’s Salinas Valley, but their hopes are doomed The compelling story of two outsiders striving to find their place in an unforgiving world. Drifters in search of work, George and his simple-minded friend Lennie have nothing in the world except each other and a dream--a dream that one day they will have some land of their own. Eventually they find work on a ranch in California’s Salinas Valley, but their hopes are doomed as Lennie, struggling against extreme cruelty, misunderstanding and feelings of jealousy, becomes a victim of his own strength. Tackling universal themes such as the friendship of a shared vision, and giving voice to America’s lonely and dispossessed, Of Mice and Men has proved one of Steinbeck’s most popular works, achieving success as a novel, a Broadway play and three acclaimed films. ...more",2,Books,£47.11,£47.11,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/a0/bb/a0bb0881c8ee6f5866804cf0a437853f.jpg,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html
Myriad (Prentor #1),Fantasy,63e20a0f98218a87,"Alternate Cover Edition: 14783849642016 Revised EditionKalin, tired of being put down for who he is, leaves home when he turns eighteen. Despite being a warlock, he’s denied his magic for years because his parents told him magic is evil. He just wants to start a new life and leave his past behind.But then Kalin is approached by a group who tell him he has a rare kind of po Alternate Cover Edition: 14783849642016 Revised EditionKalin, tired of being put down for who he is, leaves home when he turns eighteen. Despite being a warlock, he’s denied his magic for years because his parents told him magic is evil. He just wants to start a new life and leave his past behind.But then Kalin is approached by a group who tell him he has a rare kind of power—and the ability to stop a dark warlock from threatening the Royal family. Kalin doesn’t think he can help until one of the witches, a seer named Regina, has a vision about his future. The truth behind his ability shocks him—and may lead to his death and the death of his new friends. With Regina's visions as his guide, will he decide the risk is worth taking?This is a NOVELLA of approximately 27,000 words. ...more",4,Books,£58.75,£58.75,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg,https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html
My Perfect Mistake (Over the Top #1),Romance,fd78f89878479f56,"What happens in Aspenis definitely not staying in Aspen. . .A girls’ trip to Aspen was exactly what Shay needed to forget about her toxic ex-boyfriend. She’s got her girls, pristine slopes for skiing, and hot guys everywhere. Of course, her epic self-rediscovery goes completely to hell when a wild (and deliciously hot) skier knocks Shay on her ass . . . and war is declared What happens in Aspenis definitely not staying in Aspen. . .A girls’ trip to Aspen was exactly what Shay needed to forget about her toxic ex-boyfriend. She’s got her girls, pristine slopes for skiing, and hot guys everywhere. Of course, her epic self-rediscovery goes completely to hell when a wild (and deliciously hot) skier knocks Shay on her ass . . . and war is declared. Kolton doesn’t know what it is about Shay that makes him lose it. Not just his cool—although she does have an unholy gift for that—but his restraint. When anger gives way to explosive chemistry, they’re both shaken with the intensity of it. But somewhere between lust and hate, Kolton and Shay realize they could have something real . . . if they don’t kill each other first. ...more",2,Books,£38.92,£38.92,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/2e/fa/2efa13faabc899f61c2a181ab0de7ef8.jpg,https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",Sequential Art,35a60467893aa168,"Marvel Comics presents the new Ms. Marvel, the groundbreaking heroine that has become an international sensation! Kamala Khan is an ordinary girl from Jersey City — until she's suddenly empowered with extraordinary gifts. But who truly is the new Ms. Marvel? Teenager? Muslim? Inhuman? Find out as she takes the Marvel Universe by storm! When Kamala discovers the dangers of Marvel Comics presents the new Ms. Marvel, the groundbreaking heroine that has become an international sensation! Kamala Khan is an ordinary girl from Jersey City — until she's suddenly empowered with extraordinary gifts. But who truly is the new Ms. Marvel? Teenager? Muslim? Inhuman? Find out as she takes the Marvel Universe by storm! When Kamala discovers the dangers of her newfound powers, she unlocks a secret behind them, as well. Is Kamala ready to wield these immense new gifts? Or will the weight of the legacy before her be too much to bear? Kamala has no idea, either. But she's comin' for you, Jersey! It's history in the making from acclaimed writer G. Willow Wilson (Air, Cairo) and beloved artist Adrian Alphona (RUNAWAYS)! Collecting MS. MARVEL (2014) #1-5 and material from ALL-NEW MARVEL NOW! POINT ONE #1. ...more",4,Books,£39.39,£39.39,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/99/f5/99f511d2d38ef356701341d405a1cca2.jpg,https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html
Meditations,Philosophy,4f19709e47883df5,"Written in Greek, without any intention of publication, by the only Roman emperor who was also a philosopher, the Meditations of Marcus Aurelius (AD 121-180) offer a remarkable series of challenging spiritual reflections and exercises developed as the emperor struggled to understand himself and make sense of the universe. Ranging from doubt and despair to conviction and ex Written in Greek, without any intention of publication, by the only Roman emperor who was also a philosopher, the Meditations of Marcus Aurelius (AD 121-180) offer a remarkable series of challenging spiritual reflections and exercises developed as the emperor struggled to understand himself and make sense of the universe. Ranging from doubt and despair to conviction and exaltation, they cover such diverse topics as the nature of moral virtue, human rationality, divine providence, and Marcus' own emotions. But while the Meditations were composed to provide personal consolation and encouragement, in developing his beliefs Marcus Aurelius also created one of the greatest of all works of philosophy: a timeless collection of extended meditations and short aphorisms that has been consulted and admired by statesmen, thinkers and readers through the centuries. ...more",2,Books,£25.89,£25.89,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/90/f7/90f79652caecac36bc97bf7b769c8fc4.jpg,https://books.toscrape.com/catalogue/meditations_33/index.html
Matilda,Childrens,1053fb7ee17a1f33,"Matilda is a little girl who is far too good to be true. At age five-and-a-half she's knocking off double-digit multiplication problems and blitz-reading Dickens. Even more remarkably, her classmates love her even though she's a super-nerd and the teacher's pet. But everything is not perfect in Matilda's world. For starters she has two of the most idiotic, self-centered pa Matilda is a little girl who is far too good to be true. At age five-and-a-half she's knocking off double-digit multiplication problems and blitz-reading Dickens. Even more remarkably, her classmates love her even though she's a super-nerd and the teacher's pet. But everything is not perfect in Matilda's world. For starters she has two of the most idiotic, self-centered parents who ever lived. Then there's the large, busty nightmare of a school principal, Mrs. (""The"") Trunchbull, a former hammer-throwing champion who flings children at will and is approximately as sympathetic as a bulldozer. Fortunately for Matilda, she has the inner resources to deal with such annoyances: astonishing intelligence, saintly patience, and an innate predilection for revenge.She warms up with some practical jokes aimed at her hapless parents, but the true test comes when she rallies in defense of her teacher, the sweet Miss Honey, against the diabolical Trunchbull. There is never any doubt that Matilda will carry the day. Even so, this wonderful story is far from predictable. Roald Dahl, while keeping the plot moving imaginatively, also has an unerring ear for emotional truth. The reader cares about Matilda because in addition to all her other gifts, she has real feelings. ...more",1,Books,£28.34,£28.34,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/3c/db/3cdb7121cf09e7c5e3436cfff9834a67.jpg,https://books.toscrape.com/catalogue/matilda_32/index.html
Lost Among the Living,Historical Fiction,d510567580c8be52,"England, 1921. Three years after her husband, Alex, disappeared, shot down over Germany, Jo Manders still mourns his loss. Working as a paid companion to Alex's wealthy, condescending aunt, Dottie Forsyth, Jo travels to the family’s estate in the Sussex countryside. But there is much she never knew about her husband’s origins…and the revelation of a mysterious death in the England, 1921. Three years after her husband, Alex, disappeared, shot down over Germany, Jo Manders still mourns his loss. Working as a paid companion to Alex's wealthy, condescending aunt, Dottie Forsyth, Jo travels to the family’s estate in the Sussex countryside. But there is much she never knew about her husband’s origins…and the revelation of a mysterious death in the Forsyths’ past is just the beginning…All is not well at Wych Elm House. Dottie's husband is distant, and her son was grievously injured in the war. Footsteps follow Jo down empty halls, and items in her bedroom are eerily rearranged. The locals say the family is cursed, and that a ghost in the woods has never rested. And when Jo discovers her husband’s darkest secrets, she wonders if she ever really knew him. Isolated in a place of deception and grief, she must find the truth or lose herself forever.And then a familiar stranger arrives at Wych Elm House… ...more",4,Books,£27.70,£27.70,£0.00,In stock (1 available),0,https://books.toscrape.com/media/cache/5f/03/5f0345cd81aaad65bb9f6a34ec0f6b9b.jpg,https://books.toscrape.com/catalogue/lost-among-the-living_31/index.html
